آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2020-09-17_2020-09-21|2021-06-17_2021-06-21|2021-09-23_2021-09-27|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-07-28_2022-08-01|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-03-23_2023-03-27|2023-05-04_2023-05-08|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2023-12-14_2023-12-18|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-08-01_2024-08-05|2024-09-19_2024-09-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-06-19_2025-06-23|2025-09-18_2025-09-22|2025-12-11_2025-12-15|2026-01-29_2026-02-02
0.1,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2020-09-17_2020-09-21|2021-06-17_2021-06-21|2021-09-23_2021-09-27|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-07-28_2022-08-01|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-03-23_2023-03-27|2023-05-04_2023-05-08|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2023-12-14_2023-12-18|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-08-01_2024-08-05|2024-09-19_2024-09-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-06-19_2025-06-23|2025-09-18_2025-09-22|2025-12-11_2025-12-15|2026-01-29_2026-02-02
0.2,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2020-09-17_2020-09-21|2021-06-17_2021-06-21|2021-09-23_2021-09-27|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-07-28_2022-08-01|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-03-23_2023-03-27|2023-05-04_2023-05-08|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2023-12-14_2023-12-18|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-08-01_2024-08-05|2024-09-19_2024-09-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-06-19_2025-06-23|2025-09-18_2025-09-22|2025-12-11_2025-12-15|2026-01-29_2026-02-02
0.3,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2020-09-17_2020-09-21|2021-06-17_2021-06-21|2021-09-23_2021-09-27|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-07-28_2022-08-01|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-03-23_2023-03-27|2023-05-04_2023-05-08|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2023-12-14_2023-12-18|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-08-01_2024-08-05|2024-09-19_2024-09-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-06-19_2025-06-23|2025-09-18_2025-09-22|2025-12-11_2025-12-15|2026-01-29_2026-02-02
