آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Bad,23,12,11,52.2,47.8,1.09,2020-08|2020-12|2021-04|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2022-10|2023-10|2023-12|2024-01|2024-02|2024-04|2024-10|2025-09
0.0,1,CPI m/m,Neutral,18,12,6,66.7,33.3,2.0,2020-10|2021-01|2022-03|2022-04|2023-01|2023-02|2023-03|2023-05|2023-08|2023-09|2024-03|2024-08|2024-09|2024-11|2024-12|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Good,17,10,7,58.8,41.2,1.43,2020-11|2022-08|2022-11|2022-12|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-03|2025-04|2025-05|2025-06|2025-10|2026-02
0.1,1,CPI m/m,Bad,15,8,7,53.3,46.7,1.14,2020-08|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-02|2022-06|2022-07|2022-09|2022-10|2023-10|2024-04|2025-09
0.1,1,CPI m/m,Neutral,36,22,14,61.1,38.9,1.57,2020-10|2020-11|2020-12|2021-01|2021-04|2022-01|2022-03|2022-04|2022-05|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Good,7,4,3,57.1,42.9,1.33,2022-08|2022-11|2022-12|2024-05|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Bad,5,4,1,80.0,20.0,4.0,2020-08|2021-05|2021-07|2021-11|2022-06
0.2,1,CPI m/m,Neutral,53,30,23,56.6,43.4,1.3,2020-10|2020-11|2020-12|2021-01|2021-04|2021-06|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Neutral,54,31,23,57.4,42.6,1.35,2020-08|2020-10|2020-11|2020-12|2021-01|2021-04|2021-06|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2021-05|2021-07|2021-11|2022-06
