آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,27,18,9,66.7,33.3,2.0,2018-02-01_2018-03-02|2018-09-27_2018-10-26|2018-11-09_2018-12-08|2019-03-21_2019-04-19|2019-09-19_2019-10-18|2020-01-30_2020-02-28|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2021-03-18_2021-04-16|2021-09-23_2021-10-22|2021-11-04_2021-12-03|2022-01-27_2022-02-25|2022-03-17_2022-04-15|2023-03-23_2023-04-21|2023-05-04_2023-06-02|2023-11-02_2023-12-01|2023-12-14_2024-01-12|2024-03-21_2024-04-19|2024-05-02_2024-05-31|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2024-12-19_2025-01-17|2025-03-20_2025-04-18|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-03-19_2026-04-17
0.1,1,FOMC,Neutral,27,18,9,66.7,33.3,2.0,2018-02-01_2018-03-02|2018-09-27_2018-10-26|2018-11-09_2018-12-08|2019-03-21_2019-04-19|2019-09-19_2019-10-18|2020-01-30_2020-02-28|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2021-03-18_2021-04-16|2021-09-23_2021-10-22|2021-11-04_2021-12-03|2022-01-27_2022-02-25|2022-03-17_2022-04-15|2023-03-23_2023-04-21|2023-05-04_2023-06-02|2023-11-02_2023-12-01|2023-12-14_2024-01-12|2024-03-21_2024-04-19|2024-05-02_2024-05-31|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2024-12-19_2025-01-17|2025-03-20_2025-04-18|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-03-19_2026-04-17
0.2,1,FOMC,Neutral,27,18,9,66.7,33.3,2.0,2018-02-01_2018-03-02|2018-09-27_2018-10-26|2018-11-09_2018-12-08|2019-03-21_2019-04-19|2019-09-19_2019-10-18|2020-01-30_2020-02-28|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2021-03-18_2021-04-16|2021-09-23_2021-10-22|2021-11-04_2021-12-03|2022-01-27_2022-02-25|2022-03-17_2022-04-15|2023-03-23_2023-04-21|2023-05-04_2023-06-02|2023-11-02_2023-12-01|2023-12-14_2024-01-12|2024-03-21_2024-04-19|2024-05-02_2024-05-31|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2024-12-19_2025-01-17|2025-03-20_2025-04-18|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-03-19_2026-04-17
0.3,1,FOMC,Neutral,27,18,9,66.7,33.3,2.0,2018-02-01_2018-03-02|2018-09-27_2018-10-26|2018-11-09_2018-12-08|2019-03-21_2019-04-19|2019-09-19_2019-10-18|2020-01-30_2020-02-28|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2021-03-18_2021-04-16|2021-09-23_2021-10-22|2021-11-04_2021-12-03|2022-01-27_2022-02-25|2022-03-17_2022-04-15|2023-03-23_2023-04-21|2023-05-04_2023-06-02|2023-11-02_2023-12-01|2023-12-14_2024-01-12|2024-03-21_2024-04-19|2024-05-02_2024-05-31|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2024-12-19_2025-01-17|2025-03-20_2025-04-18|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-03-19_2026-04-17
