آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,17,12,5,70.6,29.4,2.4,2021-12-16_2021-12-30|2022-07-28_2022-08-11|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2024-02-01_2024-02-15|2024-05-02_2024-05-16|2024-09-19_2024-10-03|2024-11-08_2024-11-22|2024-12-19_2025-01-02|2025-05-08_2025-05-22|2025-07-31_2025-08-14|2025-09-18_2025-10-02|2025-10-30_2025-11-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12|2026-03-19_2026-04-02|2026-04-30_2026-05-14
0.1,1,FOMC,Neutral,17,12,5,70.6,29.4,2.4,2021-12-16_2021-12-30|2022-07-28_2022-08-11|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2024-02-01_2024-02-15|2024-05-02_2024-05-16|2024-09-19_2024-10-03|2024-11-08_2024-11-22|2024-12-19_2025-01-02|2025-05-08_2025-05-22|2025-07-31_2025-08-14|2025-09-18_2025-10-02|2025-10-30_2025-11-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12|2026-03-19_2026-04-02|2026-04-30_2026-05-14
0.2,1,FOMC,Neutral,17,12,5,70.6,29.4,2.4,2021-12-16_2021-12-30|2022-07-28_2022-08-11|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2024-02-01_2024-02-15|2024-05-02_2024-05-16|2024-09-19_2024-10-03|2024-11-08_2024-11-22|2024-12-19_2025-01-02|2025-05-08_2025-05-22|2025-07-31_2025-08-14|2025-09-18_2025-10-02|2025-10-30_2025-11-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12|2026-03-19_2026-04-02|2026-04-30_2026-05-14
0.3,1,FOMC,Neutral,17,12,5,70.6,29.4,2.4,2021-12-16_2021-12-30|2022-07-28_2022-08-11|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2024-02-01_2024-02-15|2024-05-02_2024-05-16|2024-09-19_2024-10-03|2024-11-08_2024-11-22|2024-12-19_2025-01-02|2025-05-08_2025-05-22|2025-07-31_2025-08-14|2025-09-18_2025-10-02|2025-10-30_2025-11-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12|2026-03-19_2026-04-02|2026-04-30_2026-05-14
