آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,CPI m/m,Good,9,4,5,44.4,55.6,0.8,2018-07-12_2018-07-16|2018-09-13_2018-09-17|2019-05-10_2019-05-14|2019-10-09_2019-10-13|2022-12-10_2022-12-14|2021-09-11_2021-09-15|2024-05-15_2024-05-19|2018-05-10_2018-05-14|2018-10-11_2018-10-15
0.0,1,CPI m/m,Neutral,7,3,4,42.9,57.1,0.75,2018-08-10_2018-08-14|2019-06-12_2019-06-16|2019-09-12_2019-09-16|2024-08-14_2024-08-18|2025-01-15_2025-01-19|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.0,1,CPI m/m,Bad,8,4,4,50.0,50.0,1.0,2020-07-11_2020-07-15|2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2023-10-12_2023-10-16|2025-09-11_2025-09-15|2021-11-10_2021-11-14|2022-10-13_2022-10-17
0.1,1,CPI m/m,Neutral,14,7,7,50.0,50.0,1.0,2018-07-12_2018-07-16|2018-08-10_2018-08-14|2018-09-13_2018-09-17|2019-06-12_2019-06-16|2019-09-12_2019-09-16|2019-10-09_2019-10-13|2020-07-11_2020-07-15|2021-04-10_2021-04-14|2024-08-14_2024-08-18|2025-01-15_2025-01-19|2018-05-10_2018-05-14|2018-10-11_2018-10-15|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.1,1,CPI m/m,Good,4,1,3,25.0,75.0,0.33,2019-05-10_2019-05-14|2022-12-10_2022-12-14|2021-09-11_2021-09-15|2024-05-15_2024-05-19
0.1,1,CPI m/m,Bad,6,3,3,50.0,50.0,1.0,2020-08-12_2020-08-16|2020-09-11_2020-09-15|2023-10-12_2023-10-16|2025-09-11_2025-09-15|2021-11-10_2021-11-14|2022-10-13_2022-10-17
0.2,1,CPI m/m,Neutral,22,10,12,45.5,54.5,0.83,2018-07-12_2018-07-16|2018-08-10_2018-08-14|2018-09-13_2018-09-17|2019-05-10_2019-05-14|2019-06-12_2019-06-16|2019-09-12_2019-09-16|2019-10-09_2019-10-13|2020-07-11_2020-07-15|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2022-12-10_2022-12-14|2023-10-12_2023-10-16|2024-08-14_2024-08-18|2025-01-15_2025-01-19|2025-09-11_2025-09-15|2021-09-11_2021-09-15|2024-05-15_2024-05-19|2022-10-13_2022-10-17|2018-05-10_2018-05-14|2018-10-11_2018-10-15|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.2,1,CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2020-08-12_2020-08-16|2021-11-10_2021-11-14
0.3,1,CPI m/m,Neutral,23,11,12,47.8,52.2,0.92,2018-07-12_2018-07-16|2018-08-10_2018-08-14|2018-09-13_2018-09-17|2019-05-10_2019-05-14|2019-06-12_2019-06-16|2019-09-12_2019-09-16|2019-10-09_2019-10-13|2020-07-11_2020-07-15|2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2022-12-10_2022-12-14|2023-10-12_2023-10-16|2024-08-14_2024-08-18|2025-01-15_2025-01-19|2025-09-11_2025-09-15|2021-09-11_2021-09-15|2024-05-15_2024-05-19|2022-10-13_2022-10-17|2018-05-10_2018-05-14|2018-10-11_2018-10-15|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.3,1,CPI m/m,Bad,1,0,1,0.0,100.0,0.0,2021-11-10_2021-11-14
0.0,1,Core CPI m/m,Neutral,8,1,7,12.5,87.5,0.14,2018-07-12_2018-07-16|2018-08-10_2018-08-14|2023-10-12_2023-10-16|2024-08-14_2024-08-18|2025-09-11_2025-09-15|2024-05-15_2024-05-19|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.0,1,Core CPI m/m,Good,9,5,4,55.6,44.4,1.25,2018-09-13_2018-09-17|2019-05-10_2019-05-14|2019-06-12_2019-06-16|2019-10-09_2019-10-13|2022-12-10_2022-12-14|2025-01-15_2025-01-19|2021-09-11_2021-09-15|2018-05-10_2018-05-14|2018-10-11_2018-10-15
0.0,1,Core CPI m/m,Bad,7,5,2,71.4,28.6,2.5,2019-09-12_2019-09-16|2020-07-11_2020-07-15|2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-11-10_2021-11-14|2022-10-13_2022-10-17
0.1,1,Core CPI m/m,Neutral,19,7,12,36.8,63.2,0.58,2018-07-12_2018-07-16|2018-08-10_2018-08-14|2018-09-13_2018-09-17|2019-05-10_2019-05-14|2019-06-12_2019-06-16|2019-09-12_2019-09-16|2019-10-09_2019-10-13|2020-07-11_2020-07-15|2021-04-10_2021-04-14|2022-12-10_2022-12-14|2023-10-12_2023-10-16|2024-08-14_2024-08-18|2025-01-15_2025-01-19|2025-09-11_2025-09-15|2024-05-15_2024-05-19|2018-05-10_2018-05-14|2018-10-11_2018-10-15|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.1,1,Core CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-11-10_2021-11-14|2022-10-13_2022-10-17
0.1,1,Core CPI m/m,Good,1,1,0,100.0,0.0,inf,2021-09-11_2021-09-15
0.2,1,Core CPI m/m,Neutral,23,10,13,43.5,56.5,0.77,2018-07-12_2018-07-16|2018-08-10_2018-08-14|2018-09-13_2018-09-17|2019-05-10_2019-05-14|2019-06-12_2019-06-16|2019-09-12_2019-09-16|2019-10-09_2019-10-13|2020-07-11_2020-07-15|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2022-12-10_2022-12-14|2023-10-12_2023-10-16|2024-08-14_2024-08-18|2025-01-15_2025-01-19|2025-09-11_2025-09-15|2021-09-11_2021-09-15|2021-11-10_2021-11-14|2024-05-15_2024-05-19|2022-10-13_2022-10-17|2018-05-10_2018-05-14|2018-10-11_2018-10-15|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.2,1,Core CPI m/m,Bad,1,1,0,100.0,0.0,inf,2020-08-12_2020-08-16
0.3,1,Core CPI m/m,Neutral,23,10,13,43.5,56.5,0.77,2018-07-12_2018-07-16|2018-08-10_2018-08-14|2018-09-13_2018-09-17|2019-05-10_2019-05-14|2019-06-12_2019-06-16|2019-09-12_2019-09-16|2019-10-09_2019-10-13|2020-07-11_2020-07-15|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2022-12-10_2022-12-14|2023-10-12_2023-10-16|2024-08-14_2024-08-18|2025-01-15_2025-01-19|2025-09-11_2025-09-15|2021-09-11_2021-09-15|2021-11-10_2021-11-14|2024-05-15_2024-05-19|2022-10-13_2022-10-17|2018-05-10_2018-05-14|2018-10-11_2018-10-15|2018-11-10_2018-11-14|2018-12-12_2018-12-16
0.3,1,Core CPI m/m,Bad,1,1,0,100.0,0.0,inf,2020-08-12_2020-08-16
0.0,1,FOMC,Neutral,1,0,1,0.0,100.0,0.0,2023-12-14_2023-12-18
0.1,1,FOMC,Neutral,1,0,1,0.0,100.0,0.0,2023-12-14_2023-12-18
0.2,1,FOMC,Neutral,1,0,1,0.0,100.0,0.0,2023-12-14_2023-12-18
