آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-06-01|2018-09-27_2018-10-26|2018-12-20_2019-01-18|2019-01-31_2019-03-01|2019-03-21_2019-04-19|2019-05-02_2019-05-31|2019-08-01_2019-08-30|2019-12-12_2020-01-10|2020-04-30_2020-05-29|2020-06-11_2020-07-10|2021-06-17_2021-07-16|2022-01-27_2022-02-25|2022-05-05_2022-06-03|2022-12-15_2023-01-13|2023-05-04_2023-06-02|2024-02-01_2024-03-01|2024-06-13_2024-07-12|2025-01-30_2025-02-28|2025-07-31_2025-08-29|2025-09-18_2025-10-17
0.1,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-06-01|2018-09-27_2018-10-26|2018-12-20_2019-01-18|2019-01-31_2019-03-01|2019-03-21_2019-04-19|2019-05-02_2019-05-31|2019-08-01_2019-08-30|2019-12-12_2020-01-10|2020-04-30_2020-05-29|2020-06-11_2020-07-10|2021-06-17_2021-07-16|2022-01-27_2022-02-25|2022-05-05_2022-06-03|2022-12-15_2023-01-13|2023-05-04_2023-06-02|2024-02-01_2024-03-01|2024-06-13_2024-07-12|2025-01-30_2025-02-28|2025-07-31_2025-08-29|2025-09-18_2025-10-17
0.2,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-06-01|2018-09-27_2018-10-26|2018-12-20_2019-01-18|2019-01-31_2019-03-01|2019-03-21_2019-04-19|2019-05-02_2019-05-31|2019-08-01_2019-08-30|2019-12-12_2020-01-10|2020-04-30_2020-05-29|2020-06-11_2020-07-10|2021-06-17_2021-07-16|2022-01-27_2022-02-25|2022-05-05_2022-06-03|2022-12-15_2023-01-13|2023-05-04_2023-06-02|2024-02-01_2024-03-01|2024-06-13_2024-07-12|2025-01-30_2025-02-28|2025-07-31_2025-08-29|2025-09-18_2025-10-17
0.3,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-06-01|2018-09-27_2018-10-26|2018-12-20_2019-01-18|2019-01-31_2019-03-01|2019-03-21_2019-04-19|2019-05-02_2019-05-31|2019-08-01_2019-08-30|2019-12-12_2020-01-10|2020-04-30_2020-05-29|2020-06-11_2020-07-10|2021-06-17_2021-07-16|2022-01-27_2022-02-25|2022-05-05_2022-06-03|2022-12-15_2023-01-13|2023-05-04_2023-06-02|2024-02-01_2024-03-01|2024-06-13_2024-07-12|2025-01-30_2025-02-28|2025-07-31_2025-08-29|2025-09-18_2025-10-17
