آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-05-07|2018-09-27_2018-10-01|2018-12-20_2018-12-24|2019-01-31_2019-02-04|2019-03-21_2019-03-25|2019-05-02_2019-05-06|2019-08-01_2019-08-05|2019-12-12_2019-12-16|2020-04-30_2020-05-04|2020-06-11_2020-06-15|2021-06-17_2021-06-21|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-12-15_2022-12-19|2023-05-04_2023-05-08|2024-02-01_2024-02-05|2024-06-13_2024-06-17|2025-01-30_2025-02-03|2025-07-31_2025-08-04|2025-09-18_2025-09-22
0.1,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-05-07|2018-09-27_2018-10-01|2018-12-20_2018-12-24|2019-01-31_2019-02-04|2019-03-21_2019-03-25|2019-05-02_2019-05-06|2019-08-01_2019-08-05|2019-12-12_2019-12-16|2020-04-30_2020-05-04|2020-06-11_2020-06-15|2021-06-17_2021-06-21|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-12-15_2022-12-19|2023-05-04_2023-05-08|2024-02-01_2024-02-05|2024-06-13_2024-06-17|2025-01-30_2025-02-03|2025-07-31_2025-08-04|2025-09-18_2025-09-22
0.2,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-05-07|2018-09-27_2018-10-01|2018-12-20_2018-12-24|2019-01-31_2019-02-04|2019-03-21_2019-03-25|2019-05-02_2019-05-06|2019-08-01_2019-08-05|2019-12-12_2019-12-16|2020-04-30_2020-05-04|2020-06-11_2020-06-15|2021-06-17_2021-06-21|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-12-15_2022-12-19|2023-05-04_2023-05-08|2024-02-01_2024-02-05|2024-06-13_2024-06-17|2025-01-30_2025-02-03|2025-07-31_2025-08-04|2025-09-18_2025-09-22
0.3,1,FOMC,Neutral,20,13,7,65.0,35.0,1.86,2018-05-03_2018-05-07|2018-09-27_2018-10-01|2018-12-20_2018-12-24|2019-01-31_2019-02-04|2019-03-21_2019-03-25|2019-05-02_2019-05-06|2019-08-01_2019-08-05|2019-12-12_2019-12-16|2020-04-30_2020-05-04|2020-06-11_2020-06-15|2021-06-17_2021-06-21|2022-01-27_2022-01-31|2022-05-05_2022-05-09|2022-12-15_2022-12-19|2023-05-04_2023-05-08|2024-02-01_2024-02-05|2024-06-13_2024-06-17|2025-01-30_2025-02-03|2025-07-31_2025-08-04|2025-09-18_2025-09-22
