آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-28|2018-02-01_2018-02-15|2018-09-27_2018-10-11|2019-03-21_2019-04-04|2019-08-01_2019-08-15|2020-04-30_2020-05-14|2020-09-17_2020-10-01|2020-12-17_2020-12-31|2021-07-29_2021-08-12|2022-01-27_2022-02-10|2022-12-15_2022-12-29|2023-02-02_2023-02-16|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-11-02_2023-11-16|2024-06-13_2024-06-27|2024-09-19_2024-10-03|2025-01-30_2025-02-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12
0.1,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-28|2018-02-01_2018-02-15|2018-09-27_2018-10-11|2019-03-21_2019-04-04|2019-08-01_2019-08-15|2020-04-30_2020-05-14|2020-09-17_2020-10-01|2020-12-17_2020-12-31|2021-07-29_2021-08-12|2022-01-27_2022-02-10|2022-12-15_2022-12-29|2023-02-02_2023-02-16|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-11-02_2023-11-16|2024-06-13_2024-06-27|2024-09-19_2024-10-03|2025-01-30_2025-02-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12
0.2,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-28|2018-02-01_2018-02-15|2018-09-27_2018-10-11|2019-03-21_2019-04-04|2019-08-01_2019-08-15|2020-04-30_2020-05-14|2020-09-17_2020-10-01|2020-12-17_2020-12-31|2021-07-29_2021-08-12|2022-01-27_2022-02-10|2022-12-15_2022-12-29|2023-02-02_2023-02-16|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-11-02_2023-11-16|2024-06-13_2024-06-27|2024-09-19_2024-10-03|2025-01-30_2025-02-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12
0.3,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-28|2018-02-01_2018-02-15|2018-09-27_2018-10-11|2019-03-21_2019-04-04|2019-08-01_2019-08-15|2020-04-30_2020-05-14|2020-09-17_2020-10-01|2020-12-17_2020-12-31|2021-07-29_2021-08-12|2022-01-27_2022-02-10|2022-12-15_2022-12-29|2023-02-02_2023-02-16|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-11-02_2023-11-16|2024-06-13_2024-06-27|2024-09-19_2024-10-03|2025-01-30_2025-02-13|2025-12-11_2025-12-25|2026-01-29_2026-02-12
