آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2018-01-12|2018-02-01_2018-03-02|2018-09-27_2018-10-26|2019-03-21_2019-04-19|2019-08-01_2019-08-30|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-07-29_2021-08-27|2022-01-27_2022-02-25|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-11-02_2023-12-01|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-12-11_2026-01-09|2026-01-29_2026-02-27
0.1,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2018-01-12|2018-02-01_2018-03-02|2018-09-27_2018-10-26|2019-03-21_2019-04-19|2019-08-01_2019-08-30|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-07-29_2021-08-27|2022-01-27_2022-02-25|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-11-02_2023-12-01|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-12-11_2026-01-09|2026-01-29_2026-02-27
0.2,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2018-01-12|2018-02-01_2018-03-02|2018-09-27_2018-10-26|2019-03-21_2019-04-19|2019-08-01_2019-08-30|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-07-29_2021-08-27|2022-01-27_2022-02-25|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-11-02_2023-12-01|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-12-11_2026-01-09|2026-01-29_2026-02-27
0.3,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2018-01-12|2018-02-01_2018-03-02|2018-09-27_2018-10-26|2019-03-21_2019-04-19|2019-08-01_2019-08-30|2020-04-30_2020-05-29|2020-09-17_2020-10-16|2020-12-17_2021-01-15|2021-07-29_2021-08-27|2022-01-27_2022-02-25|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-11-02_2023-12-01|2024-06-13_2024-07-12|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-12-11_2026-01-09|2026-01-29_2026-02-27
