آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-18|2018-02-01_2018-02-05|2018-09-27_2018-10-01|2019-03-21_2019-03-25|2019-08-01_2019-08-05|2020-04-30_2020-05-04|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-07-29_2021-08-02|2022-01-27_2022-01-31|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-11-02_2023-11-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2025-01-30_2025-02-03|2025-12-11_2025-12-15|2026-01-29_2026-02-02
0.1,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-18|2018-02-01_2018-02-05|2018-09-27_2018-10-01|2019-03-21_2019-03-25|2019-08-01_2019-08-05|2020-04-30_2020-05-04|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-07-29_2021-08-02|2022-01-27_2022-01-31|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-11-02_2023-11-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2025-01-30_2025-02-03|2025-12-11_2025-12-15|2026-01-29_2026-02-02
0.2,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-18|2018-02-01_2018-02-05|2018-09-27_2018-10-01|2019-03-21_2019-03-25|2019-08-01_2019-08-05|2020-04-30_2020-05-04|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-07-29_2021-08-02|2022-01-27_2022-01-31|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-11-02_2023-11-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2025-01-30_2025-02-03|2025-12-11_2025-12-15|2026-01-29_2026-02-02
0.3,1,FOMC,Neutral,20,17,3,85.0,15.0,5.67,2017-12-14_2017-12-18|2018-02-01_2018-02-05|2018-09-27_2018-10-01|2019-03-21_2019-03-25|2019-08-01_2019-08-05|2020-04-30_2020-05-04|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-07-29_2021-08-02|2022-01-27_2022-01-31|2022-12-15_2022-12-19|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-11-02_2023-11-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2025-01-30_2025-02-03|2025-12-11_2025-12-15|2026-01-29_2026-02-02
