آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,26,18,8,69.2,30.8,2.25,2018-01|2018-03|2018-08|2018-11|2019-01|2019-03|2019-09|2020-10|2021-02|2021-03|2022-03|2022-04|2023-02|2023-03|2023-05|2023-08|2023-09|2024-03|2024-08|2024-09|2024-11|2024-12|2025-01|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Good,22,12,10,54.5,45.5,1.2,2018-04|2018-07|2018-09|2018-10|2019-10|2020-05|2020-06|2021-09|2022-11|2022-12|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-03|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Bad,22,13,9,59.1,40.9,1.44,2019-04|2019-11|2019-12|2020-07|2020-09|2021-06|2021-07|2021-10|2021-11|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2022-10|2023-12|2024-01|2024-02|2024-10|2025-02|2025-09
0.1,1,CPI m/m,Neutral,49,29,20,59.2,40.8,1.45,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-09|2019-10|2019-12|2020-06|2020-07|2020-10|2021-02|2021-03|2022-01|2022-03|2022-04|2022-05|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,14,10,4,71.4,28.6,2.5,2019-04|2019-11|2020-09|2021-06|2021-07|2021-10|2021-11|2022-02|2022-06|2022-07|2022-09|2022-10|2025-02|2025-09
0.1,1,CPI m/m,Good,7,4,3,57.1,42.9,1.33,2020-05|2021-09|2022-11|2022-12|2024-05|2024-07|2025-10
0.2,1,CPI m/m,Neutral,67,42,25,62.7,37.3,1.68,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-04|2019-09|2019-10|2019-11|2019-12|2020-05|2020-06|2020-07|2020-09|2020-10|2021-02|2021-03|2021-06|2021-09|2021-10|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-09|2022-10|2022-11|2022-12|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,3,1,2,33.3,66.7,0.5,2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,67,42,25,62.7,37.3,1.68,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-04|2019-09|2019-10|2019-11|2019-12|2020-05|2020-06|2020-07|2020-09|2020-10|2021-02|2021-03|2021-06|2021-09|2021-10|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-09|2022-10|2022-11|2022-12|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,3,1,2,33.3,66.7,0.5,2021-07|2021-11|2022-06
0.0,1,Core CPI m/m,Bad,22,13,9,59.1,40.9,1.44,2018-01|2019-09|2020-07|2020-09|2021-06|2021-07|2021-11|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2022-10|2023-03|2023-05|2023-09|2024-02|2024-03|2024-09|2024-10|2025-02
0.0,1,Core CPI m/m,Neutral,24,14,10,58.3,41.7,1.4,2018-03|2018-04|2018-07|2018-08|2018-11|2019-01|2019-11|2019-12|2020-10|2021-10|2022-03|2023-02|2023-04|2023-06|2023-08|2023-12|2024-01|2024-05|2024-08|2024-11|2024-12|2025-08|2025-09|2026-02
0.0,1,Core CPI m/m,Good,24,16,8,66.7,33.3,2.0,2018-09|2018-10|2019-03|2019-04|2019-10|2020-05|2020-06|2021-02|2021-03|2021-09|2022-04|2022-11|2022-12|2023-07|2023-11|2024-06|2024-07|2025-01|2025-03|2025-05|2025-06|2025-07|2025-10|2026-01
0.1,1,Core CPI m/m,Neutral,52,33,19,63.5,36.5,1.74,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-04|2019-09|2019-10|2019-11|2019-12|2020-06|2020-07|2020-10|2021-03|2021-10|2022-01|2022-02|2022-03|2022-06|2022-12|2023-02|2023-03|2023-04|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-05|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Good,6,4,2,66.7,33.3,2.0,2020-05|2021-02|2021-09|2022-04|2022-11|2025-06
0.1,1,Core CPI m/m,Bad,12,6,6,50.0,50.0,1.0,2020-09|2021-06|2021-07|2021-11|2022-05|2022-07|2022-09|2022-10|2023-05|2024-02|2024-03|2025-02
0.2,1,Core CPI m/m,Neutral,68,42,26,61.8,38.2,1.62,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-04|2019-09|2019-10|2019-11|2019-12|2020-05|2020-06|2020-07|2020-09|2020-10|2021-02|2021-03|2021-06|2021-09|2021-10|2021-11|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-10|2022-11|2022-12|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,Core CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2021-07|2022-09
0.3,1,Core CPI m/m,Neutral,69,43,26,62.3,37.7,1.65,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-04|2019-09|2019-10|2019-11|2019-12|2020-05|2020-06|2020-07|2020-09|2020-10|2021-02|2021-03|2021-06|2021-09|2021-10|2021-11|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-09|2022-10|2022-11|2022-12|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,Core CPI m/m,Bad,1,0,1,0.0,100.0,0.0,2021-07
0.0,1,PPI m/m,Good,29,18,11,62.1,37.9,1.64,2018-01|2018-08|2018-09|2019-01|2019-03|2019-10|2019-12|2020-05|2020-07|2021-10|2022-01|2022-03|2022-11|2023-03|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-06|2024-08|2024-10|2025-01|2025-03|2025-05|2025-06|2025-07|2025-09
0.0,1,PPI m/m,Bad,33,20,13,60.6,39.4,1.54,2018-03|2018-04|2018-07|2018-11|2019-04|2019-09|2019-11|2020-06|2020-09|2020-10|2021-02|2021-03|2021-06|2021-07|2021-09|2022-02|2022-04|2022-07|2022-10|2022-12|2023-02|2023-08|2023-09|2024-02|2024-03|2024-05|2024-07|2024-09|2024-12|2025-02|2025-08|2026-01|2026-02
0.0,1,PPI m/m,Neutral,8,4,4,50.0,50.0,1.0,2018-10|2021-11|2022-05|2022-06|2022-09|2023-12|2024-11|2025-11
0.1,1,PPI m/m,Good,21,12,9,57.1,42.9,1.33,2018-01|2018-08|2018-09|2019-10|2019-12|2020-05|2020-07|2022-01|2022-03|2022-11|2023-03|2023-04|2023-06|2023-11|2024-01|2024-06|2025-01|2025-03|2025-05|2025-07|2025-09
0.1,1,PPI m/m,Neutral,26,14,12,53.8,46.2,1.17,2018-03|2018-07|2018-10|2019-01|2019-03|2019-09|2020-09|2021-03|2021-09|2021-10|2021-11|2022-05|2022-06|2022-09|2022-12|2023-05|2023-07|2023-08|2023-12|2024-07|2024-08|2024-09|2024-10|2024-11|2025-06|2025-11
0.1,1,PPI m/m,Bad,23,16,7,69.6,30.4,2.29,2018-04|2018-11|2019-04|2019-11|2020-06|2020-10|2021-02|2021-06|2021-07|2022-02|2022-04|2022-07|2022-10|2023-02|2023-09|2024-02|2024-03|2024-05|2024-12|2025-02|2025-08|2026-01|2026-02
0.2,1,PPI m/m,Good,12,9,3,75.0,25.0,3.0,2018-01|2018-09|2019-10|2020-05|2020-07|2023-03|2023-04|2023-11|2024-06|2025-03|2025-05|2025-09
0.2,1,PPI m/m,Neutral,45,23,22,51.1,48.9,1.05,2018-03|2018-04|2018-07|2018-08|2018-10|2019-01|2019-03|2019-09|2019-11|2019-12|2020-09|2020-10|2021-03|2021-09|2021-10|2021-11|2022-01|2022-03|2022-05|2022-06|2022-09|2022-10|2022-11|2022-12|2023-05|2023-06|2023-07|2023-08|2023-12|2024-01|2024-02|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-06|2025-07|2025-11|2026-01|2026-02
0.2,1,PPI m/m,Bad,13,10,3,76.9,23.1,3.33,2018-11|2019-04|2020-06|2021-02|2021-06|2021-07|2022-02|2022-04|2022-07|2023-02|2023-09|2024-03|2025-08
0.3,1,PPI m/m,Good,11,8,3,72.7,27.3,2.67,2018-01|2018-09|2019-10|2020-05|2020-07|2023-03|2023-04|2023-11|2024-06|2025-05|2025-09
0.3,1,PPI m/m,Neutral,51,29,22,56.9,43.1,1.32,2018-03|2018-04|2018-07|2018-08|2018-10|2019-01|2019-03|2019-04|2019-09|2019-11|2019-12|2020-09|2020-10|2021-03|2021-09|2021-10|2021-11|2022-01|2022-03|2022-04|2022-05|2022-06|2022-09|2022-10|2022-11|2022-12|2023-02|2023-05|2023-06|2023-07|2023-08|2023-09|2023-12|2024-01|2024-02|2024-03|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-06|2025-07|2025-11|2026-01|2026-02
0.3,1,PPI m/m,Bad,8,5,3,62.5,37.5,1.67,2018-11|2020-06|2021-02|2021-06|2021-07|2022-02|2022-07|2025-08
0.0,1,Core PPI m/m,Good,31,17,14,54.8,45.2,1.21,2018-01|2018-08|2018-09|2019-01|2019-03|2019-10|2019-12|2020-05|2020-07|2021-10|2021-11|2022-03|2022-05|2022-06|2022-07|2022-11|2023-03|2023-04|2023-07|2023-11|2023-12|2024-01|2024-06|2024-08|2025-01|2025-03|2025-05|2025-06|2025-07|2025-09|2025-11
0.0,1,Core PPI m/m,Neutral,13,10,3,76.9,23.1,3.33,2018-03|2018-10|2020-06|2021-03|2022-01|2022-10|2023-05|2023-06|2023-09|2024-10|2024-11|2024-12|2025-02
0.0,1,Core PPI m/m,Bad,26,15,11,57.7,42.3,1.36,2018-04|2018-07|2018-11|2019-04|2019-09|2019-11|2020-09|2020-10|2021-02|2021-06|2021-07|2021-09|2022-02|2022-04|2022-09|2022-12|2023-02|2023-08|2024-02|2024-03|2024-05|2024-07|2024-09|2025-08|2026-01|2026-02
0.1,1,Core PPI m/m,Good,24,14,10,58.3,41.7,1.4,2018-01|2018-09|2019-01|2019-10|2019-12|2020-05|2020-07|2021-10|2022-03|2022-05|2022-11|2023-03|2023-04|2023-11|2023-12|2024-01|2024-06|2024-08|2025-01|2025-03|2025-05|2025-06|2025-07|2025-09
0.1,1,Core PPI m/m,Neutral,29,19,10,65.5,34.5,1.9,2018-03|2018-04|2018-07|2018-08|2018-10|2019-03|2019-04|2019-09|2019-11|2020-06|2021-03|2021-09|2021-11|2022-01|2022-06|2022-07|2022-10|2023-05|2023-06|2023-07|2023-08|2023-09|2024-03|2024-09|2024-10|2024-11|2024-12|2025-02|2025-11
0.1,1,Core PPI m/m,Bad,17,9,8,52.9,47.1,1.13,2018-11|2020-09|2020-10|2021-02|2021-06|2021-07|2022-02|2022-04|2022-09|2022-12|2023-02|2024-02|2024-05|2024-07|2025-08|2026-01|2026-02
0.2,1,Core PPI m/m,Good,16,11,5,68.8,31.2,2.2,2018-01|2018-09|2019-01|2019-10|2019-12|2020-07|2021-10|2022-03|2022-11|2023-03|2023-04|2023-11|2024-06|2025-03|2025-05|2025-09
0.2,1,Core PPI m/m,Neutral,45,26,19,57.8,42.2,1.37,2018-03|2018-04|2018-07|2018-08|2018-10|2019-03|2019-04|2019-09|2019-11|2020-05|2020-06|2020-09|2020-10|2021-03|2021-06|2021-09|2021-11|2022-01|2022-05|2022-06|2022-07|2022-09|2022-10|2022-12|2023-02|2023-05|2023-06|2023-07|2023-08|2023-09|2023-12|2024-01|2024-03|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-06|2025-07|2025-11|2026-01
0.2,1,Core PPI m/m,Bad,9,5,4,55.6,44.4,1.25,2018-11|2021-02|2021-07|2022-02|2022-04|2024-02|2024-05|2025-08|2026-02
0.3,1,Core PPI m/m,Good,12,9,3,75.0,25.0,3.0,2018-01|2018-09|2019-01|2019-10|2019-12|2020-07|2022-03|2023-03|2023-04|2025-03|2025-05|2025-09
0.3,1,Core PPI m/m,Neutral,51,29,22,56.9,43.1,1.32,2018-03|2018-04|2018-07|2018-08|2018-10|2018-11|2019-03|2019-04|2019-09|2019-11|2020-05|2020-06|2020-09|2020-10|2021-03|2021-06|2021-09|2021-10|2021-11|2022-01|2022-05|2022-06|2022-07|2022-09|2022-10|2022-11|2022-12|2023-02|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-06|2025-07|2025-11|2026-01
0.3,1,Core PPI m/m,Bad,7,4,3,57.1,42.9,1.33,2021-02|2021-07|2022-02|2022-04|2024-02|2025-08|2026-02
0.0,1,FOMC,Neutral,12,7,5,58.3,41.7,1.4,2023-03|2023-05|2023-06|2023-07|2023-09|2023-11|2023-12|2024-06|2024-07|2024-11|2024-12|2025-01
0.0,1,FOMC,Good,1,1,0,100.0,0.0,inf,2024-09
0.1,1,FOMC,Neutral,12,7,5,58.3,41.7,1.4,2023-03|2023-05|2023-06|2023-07|2023-09|2023-11|2023-12|2024-06|2024-07|2024-11|2024-12|2025-01
0.1,1,FOMC,Good,1,1,0,100.0,0.0,inf,2024-09
0.2,1,FOMC,Neutral,12,7,5,58.3,41.7,1.4,2023-03|2023-05|2023-06|2023-07|2023-09|2023-11|2023-12|2024-06|2024-07|2024-11|2024-12|2025-01
0.2,1,FOMC,Good,1,1,0,100.0,0.0,inf,2024-09
0.3,1,FOMC,Neutral,13,8,5,61.5,38.5,1.6,2023-03|2023-05|2023-06|2023-07|2023-09|2023-11|2023-12|2024-06|2024-07|2024-09|2024-11|2024-12|2025-01
0.0,1,CPI y/y,Neutral,23,12,11,52.2,47.8,1.09,2018-01|2018-03|2018-04|2018-07|2018-08|2018-11|2019-01|2020-07|2020-10|2021-02|2021-03|2021-09|2022-01|2022-03|2023-03|2023-12|2024-05|2024-09|2024-11|2024-12|2025-01|2025-09|2026-01
0.0,1,CPI y/y,Good,25,15,10,60.0,40.0,1.5,2018-09|2018-10|2019-03|2019-09|2019-10|2020-05|2020-06|2022-11|2022-12|2023-04|2023-05|2023-06|2023-07|2023-08|2023-11|2024-06|2024-07|2024-08|2025-03|2025-05|2025-06|2025-08|2025-10|2025-12|2026-02
0.0,1,CPI y/y,Bad,23,17,6,73.9,26.1,2.83,2019-04|2019-11|2019-12|2020-09|2021-06|2021-07|2021-10|2021-11|2022-02|2022-04|2022-05|2022-06|2022-07|2022-09|2022-10|2023-02|2023-09|2024-01|2024-02|2024-03|2024-10|2025-02|2025-07
0.1,1,CPI y/y,Neutral,33,20,13,60.6,39.4,1.54,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-11|2019-01|2019-04|2020-07|2020-10|2021-02|2021-03|2021-09|2022-01|2022-03|2022-04|2022-10|2023-03|2023-04|2023-05|2023-06|2023-08|2023-11|2023-12|2024-05|2024-09|2024-11|2024-12|2025-01|2025-08|2025-09|2026-01
0.1,1,CPI y/y,Good,18,10,8,55.6,44.4,1.25,2018-10|2019-03|2019-09|2019-10|2020-05|2020-06|2022-11|2022-12|2023-07|2024-06|2024-07|2024-08|2025-03|2025-05|2025-06|2025-10|2025-12|2026-02
0.1,1,CPI y/y,Bad,20,14,6,70.0,30.0,2.33,2019-11|2019-12|2020-09|2021-06|2021-07|2021-10|2021-11|2022-02|2022-05|2022-06|2022-07|2022-09|2023-02|2023-09|2024-01|2024-02|2024-03|2024-10|2025-02|2025-07
0.2,1,CPI y/y,Neutral,58,38,20,65.5,34.5,1.9,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-04|2019-09|2019-10|2019-11|2019-12|2020-05|2020-06|2020-07|2020-09|2020-10|2021-02|2021-03|2021-09|2021-10|2022-01|2022-03|2022-04|2022-10|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI y/y,Bad,10,5,5,50.0,50.0,1.0,2021-06|2021-07|2021-11|2022-02|2022-05|2022-06|2022-07|2022-09|2023-02|2024-02
0.2,1,CPI y/y,Good,3,1,2,33.3,66.7,0.5,2022-11|2022-12|2025-12
0.3,1,CPI y/y,Neutral,68,43,25,63.2,36.8,1.72,2018-01|2018-03|2018-04|2018-07|2018-08|2018-09|2018-10|2018-11|2019-01|2019-03|2019-04|2019-09|2019-10|2019-11|2019-12|2020-05|2020-06|2020-07|2020-09|2020-10|2021-02|2021-03|2021-06|2021-09|2021-10|2021-11|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-09|2022-10|2022-11|2022-12|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI y/y,Bad,2,0,2,0.0,100.0,0.0,2021-07|2022-07
0.3,1,CPI y/y,Good,1,1,0,100.0,0.0,inf,2025-12
0.0,2,CPI m/m|Core CPI m/m,Neutral|Bad,7,6,1,85.7,14.3,6.0,2018-01|2019-09|2023-03|2023-05|2023-09|2024-03|2024-09
0.0,2,CPI m/m|Core CPI m/m,Neutral|Neutral,12,7,5,58.3,41.7,1.4,2018-03|2018-08|2018-11|2019-01|2020-10|2022-03|2023-02|2023-08|2024-08|2024-11|2024-12|2025-08
