آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,29,16,13,55.2,44.8,1.23,2017-12-14_2017-12-23|2019-05-02_2019-05-11|2019-06-20_2019-06-29|2019-08-01_2019-08-10|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2021-04-29_2021-05-08|2021-12-16_2021-12-25|2022-01-27_2022-02-05|2022-03-17_2022-03-26|2022-05-05_2022-05-14|2022-06-16_2022-06-25|2022-12-15_2022-12-24|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-03-20_2025-03-29|2025-06-19_2025-06-28|2025-07-31_2025-08-09|2025-09-18_2025-09-27|2026-03-19_2026-03-28
0.1,1,FOMC,Neutral,29,16,13,55.2,44.8,1.23,2017-12-14_2017-12-23|2019-05-02_2019-05-11|2019-06-20_2019-06-29|2019-08-01_2019-08-10|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2021-04-29_2021-05-08|2021-12-16_2021-12-25|2022-01-27_2022-02-05|2022-03-17_2022-03-26|2022-05-05_2022-05-14|2022-06-16_2022-06-25|2022-12-15_2022-12-24|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-03-20_2025-03-29|2025-06-19_2025-06-28|2025-07-31_2025-08-09|2025-09-18_2025-09-27|2026-03-19_2026-03-28
0.2,1,FOMC,Neutral,29,16,13,55.2,44.8,1.23,2017-12-14_2017-12-23|2019-05-02_2019-05-11|2019-06-20_2019-06-29|2019-08-01_2019-08-10|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2021-04-29_2021-05-08|2021-12-16_2021-12-25|2022-01-27_2022-02-05|2022-03-17_2022-03-26|2022-05-05_2022-05-14|2022-06-16_2022-06-25|2022-12-15_2022-12-24|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-03-20_2025-03-29|2025-06-19_2025-06-28|2025-07-31_2025-08-09|2025-09-18_2025-09-27|2026-03-19_2026-03-28
0.3,1,FOMC,Neutral,29,16,13,55.2,44.8,1.23,2017-12-14_2017-12-23|2019-05-02_2019-05-11|2019-06-20_2019-06-29|2019-08-01_2019-08-10|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2021-04-29_2021-05-08|2021-12-16_2021-12-25|2022-01-27_2022-02-05|2022-03-17_2022-03-26|2022-05-05_2022-05-14|2022-06-16_2022-06-25|2022-12-15_2022-12-24|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-03-20_2025-03-29|2025-06-19_2025-06-28|2025-07-31_2025-08-09|2025-09-18_2025-09-27|2026-03-19_2026-03-28
