آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,28,24,4,85.7,14.3,6.0,2018-03|2018-06|2018-08|2018-11|2019-01|2019-03|2019-06|2019-09|2020-01|2020-10|2021-01|2021-03|2021-08|2022-03|2022-04|2023-01|2023-02|2023-03|2023-05|2023-08|2023-09|2024-03|2024-08|2024-09|2024-11|2024-12|2025-07|2025-08
0.0,1,CPI m/m,Good,28,16,12,57.1,42.9,1.33,2018-04|2018-05|2018-07|2018-09|2019-02|2019-05|2019-10|2020-02|2020-04|2020-05|2020-06|2021-09|2022-08|2022-11|2022-12|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-03|2025-04|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Bad,23,19,4,82.6,17.4,4.75,2019-04|2019-07|2019-11|2020-03|2020-07|2020-08|2020-09|2020-12|2021-04|2021-05|2021-06|2021-07|2021-10|2021-11|2022-01|2022-05|2022-07|2022-09|2022-10|2023-12|2024-01|2024-10|2025-02
0.1,1,CPI m/m,Neutral,55,40,15,72.7,27.3,2.67,2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-11|2019-01|2019-02|2019-03|2019-06|2019-07|2019-09|2019-10|2020-01|2020-02|2020-03|2020-06|2020-07|2020-10|2020-12|2021-01|2021-03|2021-04|2021-08|2022-01|2022-03|2022-04|2022-05|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-03|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-08|2026-02
0.1,1,CPI m/m,Bad,13,13,0,100.0,0.0,inf,2019-04|2019-11|2020-08|2020-09|2021-05|2021-06|2021-07|2021-10|2021-11|2022-07|2022-09|2022-10|2025-02
0.1,1,CPI m/m,Good,11,6,5,54.5,45.5,1.2,2019-05|2020-04|2020-05|2021-09|2022-08|2022-11|2022-12|2024-05|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Neutral,75,55,20,73.3,26.7,2.75,2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-11|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-09|2020-10|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2022-01|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-10|2026-02
0.2,1,CPI m/m,Bad,4,4,0,100.0,0.0,inf,2020-08|2021-05|2021-07|2021-11
0.3,1,CPI m/m,Neutral,76,56,20,73.7,26.3,2.8,2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-11|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2022-01|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-03|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-10|2026-02
0.3,1,CPI m/m,Bad,3,3,0,100.0,0.0,inf,2021-05|2021-07|2021-11
0.0,1,Core CPI m/m,Neutral,27,21,6,77.8,22.2,3.5,2018-03|2018-04|2018-07|2018-08|2018-11|2019-01|2019-02|2019-11|2020-02|2020-03|2020-10|2021-01|2021-10|2022-03|2023-01|2023-02|2023-04|2023-06|2023-08|2023-12|2024-01|2024-05|2024-08|2024-11|2024-12|2025-08|2026-02
0.0,1,Core CPI m/m,Good,28,19,9,67.9,32.1,2.11,2018-05|2018-09|2019-03|2019-04|2019-05|2019-06|2019-10|2020-01|2020-04|2020-05|2020-06|2021-03|2021-08|2021-09|2022-04|2022-08|2022-11|2022-12|2023-07|2023-11|2024-06|2024-07|2025-03|2025-04|2025-05|2025-06|2025-07|2025-10
0.0,1,Core CPI m/m,Bad,24,19,5,79.2,20.8,3.8,2018-06|2019-07|2019-09|2020-07|2020-08|2020-09|2020-12|2021-04|2021-05|2021-06|2021-07|2021-11|2022-01|2022-05|2022-07|2022-09|2022-10|2023-03|2023-05|2023-09|2024-03|2024-09|2024-10|2025-02
0.1,1,Core CPI m/m,Neutral,57,42,15,73.7,26.3,2.8,2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-11|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2020-01|2020-02|2020-03|2020-06|2020-07|2020-10|2020-12|2021-01|2021-03|2021-04|2021-10|2022-01|2022-03|2022-12|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-03|2025-05|2025-07|2025-08|2025-10|2026-02
0.1,1,Core CPI m/m,Good,9,6,3,66.7,33.3,2.0,2020-04|2020-05|2021-08|2021-09|2022-04|2022-08|2022-11|2025-04|2025-06
0.1,1,Core CPI m/m,Bad,13,11,2,84.6,15.4,5.5,2020-08|2020-09|2021-05|2021-06|2021-07|2021-11|2022-05|2022-07|2022-09|2022-10|2023-05|2024-03|2025-02
