آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,17,13,4,76.5,23.5,3.25,2018-05-03_2018-05-17|2018-06-14_2018-06-28|2018-09-27_2018-10-11|2019-06-20_2019-07-04|2019-12-12_2019-12-26|2020-06-11_2020-06-25|2021-01-28_2021-02-11|2022-07-28_2022-08-11|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2023-09-21_2023-10-05|2023-12-14_2023-12-28|2024-06-13_2024-06-27|2024-08-01_2024-08-15|2025-03-20_2025-04-03|2026-04-30_2026-05-14
0.1,1,FOMC,Neutral,17,13,4,76.5,23.5,3.25,2018-05-03_2018-05-17|2018-06-14_2018-06-28|2018-09-27_2018-10-11|2019-06-20_2019-07-04|2019-12-12_2019-12-26|2020-06-11_2020-06-25|2021-01-28_2021-02-11|2022-07-28_2022-08-11|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2023-09-21_2023-10-05|2023-12-14_2023-12-28|2024-06-13_2024-06-27|2024-08-01_2024-08-15|2025-03-20_2025-04-03|2026-04-30_2026-05-14
0.2,1,FOMC,Neutral,17,13,4,76.5,23.5,3.25,2018-05-03_2018-05-17|2018-06-14_2018-06-28|2018-09-27_2018-10-11|2019-06-20_2019-07-04|2019-12-12_2019-12-26|2020-06-11_2020-06-25|2021-01-28_2021-02-11|2022-07-28_2022-08-11|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2023-09-21_2023-10-05|2023-12-14_2023-12-28|2024-06-13_2024-06-27|2024-08-01_2024-08-15|2025-03-20_2025-04-03|2026-04-30_2026-05-14
0.3,1,FOMC,Neutral,17,13,4,76.5,23.5,3.25,2018-05-03_2018-05-17|2018-06-14_2018-06-28|2018-09-27_2018-10-11|2019-06-20_2019-07-04|2019-12-12_2019-12-26|2020-06-11_2020-06-25|2021-01-28_2021-02-11|2022-07-28_2022-08-11|2023-05-04_2023-05-18|2023-06-15_2023-06-29|2023-07-27_2023-08-10|2023-09-21_2023-10-05|2023-12-14_2023-12-28|2024-06-13_2024-06-27|2024-08-01_2024-08-15|2025-03-20_2025-04-03|2026-04-30_2026-05-14
