آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2018-06-14_2018-06-23|2018-08-02_2018-08-11|2018-09-27_2018-10-06|2019-03-21_2019-03-30|2019-08-01_2019-08-10|2019-09-19_2019-09-28|2019-12-12_2019-12-21|2020-04-30_2020-05-09|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2020-11-06_2020-11-15|2020-12-17_2020-12-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2022-05-05_2022-05-14|2023-02-02_2023-02-11|2023-03-23_2023-04-01|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2024-06-13_2024-06-22|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-06-19_2025-06-28|2025-09-18_2025-09-27|2025-10-30_2025-11-08
0.1,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2018-06-14_2018-06-23|2018-08-02_2018-08-11|2018-09-27_2018-10-06|2019-03-21_2019-03-30|2019-08-01_2019-08-10|2019-09-19_2019-09-28|2019-12-12_2019-12-21|2020-04-30_2020-05-09|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2020-11-06_2020-11-15|2020-12-17_2020-12-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2022-05-05_2022-05-14|2023-02-02_2023-02-11|2023-03-23_2023-04-01|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2024-06-13_2024-06-22|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-06-19_2025-06-28|2025-09-18_2025-09-27|2025-10-30_2025-11-08
0.2,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2018-06-14_2018-06-23|2018-08-02_2018-08-11|2018-09-27_2018-10-06|2019-03-21_2019-03-30|2019-08-01_2019-08-10|2019-09-19_2019-09-28|2019-12-12_2019-12-21|2020-04-30_2020-05-09|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2020-11-06_2020-11-15|2020-12-17_2020-12-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2022-05-05_2022-05-14|2023-02-02_2023-02-11|2023-03-23_2023-04-01|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2024-06-13_2024-06-22|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-06-19_2025-06-28|2025-09-18_2025-09-27|2025-10-30_2025-11-08
0.3,1,FOMC,Neutral,25,18,7,72.0,28.0,2.57,2018-06-14_2018-06-23|2018-08-02_2018-08-11|2018-09-27_2018-10-06|2019-03-21_2019-03-30|2019-08-01_2019-08-10|2019-09-19_2019-09-28|2019-12-12_2019-12-21|2020-04-30_2020-05-09|2020-07-30_2020-08-08|2020-09-17_2020-09-26|2020-11-06_2020-11-15|2020-12-17_2020-12-26|2021-01-28_2021-02-06|2021-03-18_2021-03-27|2022-05-05_2022-05-14|2023-02-02_2023-02-11|2023-03-23_2023-04-01|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2024-06-13_2024-06-22|2024-12-19_2024-12-28|2025-01-30_2025-02-08|2025-06-19_2025-06-28|2025-09-18_2025-09-27|2025-10-30_2025-11-08
