آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-21|2021-09-23_2021-09-27|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2024-02-01_2024-02-05|2024-03-21_2024-03-25|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-11-08_2024-11-12|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-07-31_2025-08-04|2025-10-30_2025-11-03|2026-01-29_2026-02-02|2026-04-30_2026-05-04
0.1,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-21|2021-09-23_2021-09-27|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2024-02-01_2024-02-05|2024-03-21_2024-03-25|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-11-08_2024-11-12|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-07-31_2025-08-04|2025-10-30_2025-11-03|2026-01-29_2026-02-02|2026-04-30_2026-05-04
0.2,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-21|2021-09-23_2021-09-27|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2024-02-01_2024-02-05|2024-03-21_2024-03-25|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-11-08_2024-11-12|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-07-31_2025-08-04|2025-10-30_2025-11-03|2026-01-29_2026-02-02|2026-04-30_2026-05-04
0.3,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-21|2021-09-23_2021-09-27|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-05-04_2023-05-08|2023-06-15_2023-06-19|2023-07-27_2023-07-31|2023-09-21_2023-09-25|2024-02-01_2024-02-05|2024-03-21_2024-03-25|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-11-08_2024-11-12|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-05-08_2025-05-12|2025-07-31_2025-08-04|2025-10-30_2025-11-03|2026-01-29_2026-02-02|2026-04-30_2026-05-04
