آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-26|2021-09-23_2021-10-02|2022-11-03_2022-11-12|2023-02-02_2023-02-11|2023-05-04_2023-05-13|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-11-08_2024-11-17|2024-12-19_2024-12-28|2025-03-20_2025-03-29|2025-05-08_2025-05-17|2025-07-31_2025-08-09|2025-10-30_2025-11-08|2026-01-29_2026-02-07|2026-04-30_2026-05-09
0.1,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-26|2021-09-23_2021-10-02|2022-11-03_2022-11-12|2023-02-02_2023-02-11|2023-05-04_2023-05-13|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-11-08_2024-11-17|2024-12-19_2024-12-28|2025-03-20_2025-03-29|2025-05-08_2025-05-17|2025-07-31_2025-08-09|2025-10-30_2025-11-08|2026-01-29_2026-02-07|2026-04-30_2026-05-09
0.2,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-26|2021-09-23_2021-10-02|2022-11-03_2022-11-12|2023-02-02_2023-02-11|2023-05-04_2023-05-13|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-11-08_2024-11-17|2024-12-19_2024-12-28|2025-03-20_2025-03-29|2025-05-08_2025-05-17|2025-07-31_2025-08-09|2025-10-30_2025-11-08|2026-01-29_2026-02-07|2026-04-30_2026-05-09
0.3,1,FOMC,Neutral,20,15,5,75.0,25.0,3.0,2021-06-17_2021-06-26|2021-09-23_2021-10-02|2022-11-03_2022-11-12|2023-02-02_2023-02-11|2023-05-04_2023-05-13|2023-06-15_2023-06-24|2023-07-27_2023-08-05|2023-09-21_2023-09-30|2024-02-01_2024-02-10|2024-03-21_2024-03-30|2024-06-13_2024-06-22|2024-09-19_2024-09-28|2024-11-08_2024-11-17|2024-12-19_2024-12-28|2025-03-20_2025-03-29|2025-05-08_2025-05-17|2025-07-31_2025-08-09|2025-10-30_2025-11-08|2026-01-29_2026-02-07|2026-04-30_2026-05-09
