آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,30,28,2,93.3,6.7,14.0,2018-01|2018-03|2018-06|2018-08|2018-11|2018-12|2019-01|2019-03|2019-08|2019-09|2020-01|2020-10|2021-01|2021-02|2021-03|2021-08|2022-03|2022-04|2023-01|2023-02|2023-03|2023-09|2024-03|2024-09|2024-11|2024-12|2025-01|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Bad,25,20,5,80.0,20.0,4.0,2018-02|2019-07|2019-11|2019-12|2020-03|2020-07|2020-08|2020-12|2021-04|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-01|2022-02|2022-06|2022-07|2022-09|2023-10|2023-12|2024-01|2024-04|2025-09
0.0,1,CPI m/m,Good,24,21,3,87.5,12.5,7.0,2018-04|2018-05|2018-07|2018-09|2018-10|2019-02|2019-05|2019-10|2020-04|2020-05|2020-06|2020-11|2021-09|2022-08|2023-04|2023-06|2023-07|2024-05|2024-06|2025-03|2025-05|2025-06|2025-10|2026-02
0.1,1,CPI m/m,Neutral,56,48,8,85.7,14.3,6.0,2018-01|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-07|2019-08|2019-09|2019-10|2019-12|2020-01|2020-03|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-08|2022-01|2022-03|2022-04|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-09|2023-12|2024-01|2024-03|2024-06|2024-09|2024-11|2024-12|2025-01|2025-03|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,16,14,2,87.5,12.5,7.0,2018-02|2019-11|2020-08|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-02|2022-06|2022-07|2022-09|2023-10|2024-04|2025-09
0.1,1,CPI m/m,Good,7,7,0,100.0,0.0,inf,2019-05|2020-04|2020-05|2021-09|2022-08|2024-05|2025-10
0.2,1,CPI m/m,Neutral,74,64,10,86.5,13.5,6.4,2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-05|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-03|2020-04|2020-05|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-07|2022-08|2022-09|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-09|2023-10|2023-12|2024-01|2024-03|2024-04|2024-05|2024-06|2024-09|2024-11|2024-12|2025-01|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,5,5,0,100.0,0.0,inf,2020-08|2021-05|2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,75,65,10,86.7,13.3,6.5,2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-05|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-07|2022-08|2022-09|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-09|2023-10|2023-12|2024-01|2024-03|2024-04|2024-05|2024-06|2024-09|2024-11|2024-12|2025-01|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,4,4,0,100.0,0.0,inf,2021-05|2021-07|2021-11|2022-06
0.0,1,Core CPI m/m,Bad,24,20,4,83.3,16.7,5.0,2018-01|2018-02|2018-06|2019-07|2019-08|2019-09|2020-07|2020-08|2020-12|2021-04|2021-05|2021-06|2021-07|2021-11|2022-01|2022-02|2022-06|2022-07|2022-09|2023-03|2023-09|2024-03|2024-04|2024-09
0.0,1,Core CPI m/m,Neutral,29,26,3,89.7,10.3,8.67,2018-03|2018-04|2018-07|2018-08|2018-11|2018-12|2019-01|2019-02|2019-11|2019-12|2020-03|2020-10|2021-01|2021-10|2021-12|2022-03|2023-01|2023-02|2023-04|2023-06|2023-10|2023-12|2024-01|2024-05|2024-11|2024-12|2025-08|2025-09|2026-02
0.0,1,Core CPI m/m,Good,26,23,3,88.5,11.5,7.67,2018-05|2018-09|2018-10|2019-03|2019-05|2019-10|2020-01|2020-04|2020-05|2020-06|2020-11|2021-02|2021-03|2021-08|2021-09|2022-04|2022-08|2023-07|2024-06|2025-01|2025-03|2025-05|2025-06|2025-07|2025-10|2026-01
