آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,10,7,3,70.0,30.0,2.33,2019-03|2020-10|2021-01|2023-01|2023-02|2023-03|2023-05|2023-09|2025-01|2026-01
0.0,1,CPI m/m,Bad,15,9,6,60.0,40.0,1.5,2019-04|2019-11|2020-07|2020-12|2021-07|2021-10|2022-07|2022-09|2022-10|2023-10|2023-12|2024-01|2024-02|2024-10|2025-09
0.0,1,CPI m/m,Good,13,8,5,61.5,38.5,1.6,2020-02|2020-04|2020-06|2020-11|2022-08|2022-11|2023-04|2023-06|2023-07|2023-11|2024-06|2025-05|2025-06
0.1,1,CPI m/m,Neutral,26,19,7,73.1,26.9,2.71,2019-03|2020-02|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-09|2023-11|2023-12|2024-01|2024-02|2024-06|2024-10|2025-01|2025-05|2025-06|2026-01
0.1,1,CPI m/m,Bad,9,4,5,44.4,55.6,0.8,2019-04|2019-11|2021-07|2021-10|2022-07|2022-09|2022-10|2023-10|2025-09
0.1,1,CPI m/m,Good,3,1,2,33.3,66.7,0.5,2020-04|2022-08|2022-11
0.2,1,CPI m/m,Neutral,37,24,13,64.9,35.1,1.85,2019-03|2019-04|2019-11|2020-02|2020-04|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2021-10|2022-07|2022-08|2022-09|2022-10|2022-11|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-06|2024-10|2025-01|2025-05|2025-06|2025-09|2026-01
0.2,1,CPI m/m,Bad,1,0,1,0.0,100.0,0.0,2021-07
0.3,1,CPI m/m,Neutral,37,24,13,64.9,35.1,1.85,2019-03|2019-04|2019-11|2020-02|2020-04|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2021-10|2022-07|2022-08|2022-09|2022-10|2022-11|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-06|2024-10|2025-01|2025-05|2025-06|2025-09|2026-01
0.3,1,CPI m/m,Bad,1,0,1,0.0,100.0,0.0,2021-07
0.0,1,Core CPI m/m,Good,14,8,6,57.1,42.9,1.33,2019-03|2019-04|2020-04|2020-06|2020-11|2022-08|2022-11|2023-07|2023-11|2024-06|2025-01|2025-05|2025-06|2026-01
0.0,1,Core CPI m/m,Neutral,13,10,3,76.9,23.1,3.33,2019-11|2020-02|2020-10|2021-01|2021-10|2023-01|2023-02|2023-04|2023-06|2023-10|2023-12|2024-01|2025-09
0.0,1,Core CPI m/m,Bad,11,6,5,54.5,45.5,1.2,2020-07|2020-12|2021-07|2022-07|2022-09|2022-10|2023-03|2023-05|2023-09|2024-02|2024-10
0.1,1,Core CPI m/m,Neutral,27,20,7,74.1,25.9,2.86,2019-03|2019-04|2019-11|2020-02|2020-06|2020-07|2020-10|2020-12|2021-01|2021-10|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-06|2024-10|2025-01|2025-05|2025-09|2026-01
0.1,1,Core CPI m/m,Good,5,2,3,40.0,60.0,0.67,2020-04|2020-11|2022-08|2022-11|2025-06
0.1,1,Core CPI m/m,Bad,6,2,4,33.3,66.7,0.5,2021-07|2022-07|2022-09|2022-10|2023-05|2024-02
0.2,1,Core CPI m/m,Neutral,36,23,13,63.9,36.1,1.77,2019-03|2019-04|2019-11|2020-02|2020-04|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2021-10|2022-07|2022-08|2022-10|2022-11|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-06|2024-10|2025-01|2025-05|2025-06|2025-09|2026-01
0.2,1,Core CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2021-07|2022-09
