coin_composition,signature,members,survival_rate,compensation_ratio,avg_return,avg_correlation,score,sample_count,بازه_زمانی_شروع,بازه_زمانی_پایان,تعداد_روز_فعال,تعداد_روز_کل_بازه,ریسک_به_ریوارد_کلی,ریسک_به_ریوارد_ماه‌های_سوده,ریسک_به_ریوارد_ماه‌های_ضررده,میانگین_سود_ماهانه,انحراف_معیار_سود_ماهانه,بهترین_ماه_درصد,بدترین_ماه_درصد,درصد_ماه‌های_سودده,میانگین_سود_در_ماه‌های_سودده,میانگین_ضرر_در_ماه‌های_ضررده,بیشترین_ضرر_متوالی_ماهانه,میانگین_تعداد_دوره_در_ماه,انحراف_معیار_تعداد_دوره,حداکثر_افت_سرمایه_درصد,مدت_بازگشت_از_افت_ماه,حداکثر_ضرر_متوالی_درصد
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_ny_overlap_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_5m']",55.00000000000001,1.583769633507853,0.8812499999999995,-0.05243307770793812,42.77777777777777,20,2019-04-11,2026-02-27,654,2515,2.3563636363636347,0.0,0.0,1.1749999999999994,3.30209263793033,10.2,-5.150000000000001,55.00000000000001,3.272727272727272,-1.3888888888888895,3,1.0,0.0,7.100000000000002,2,-6.200000000000003
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_ny_overlap_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadFib_BufOff_15m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_30m']",55.00000000000001,1.5732984293193715,0.8737499999999996,-0.05243307770793812,29.444444444444446,20,2019-04-11,2026-02-27,654,2515,2.343272727272726,0.0,0.0,1.1649999999999994,3.2917800335796565,10.2,-5.150000000000001,55.00000000000001,3.254545454545454,-1.3888888888888895,3,1.0,0.0,7.100000000000002,2,-6.200000000000003
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_ny_overlap_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadFib_BufOff_15m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h']",55.00000000000001,1.5732984293193715,0.8737499999999996,-0.05243307770793812,29.444444444444446,20,2019-04-11,2026-02-27,654,2515,2.343272727272726,0.0,0.0,1.1649999999999994,3.2917800335796565,10.2,-5.150000000000001,55.00000000000001,3.254545454545454,-1.3888888888888895,3,1.0,0.0,7.100000000000002,2,-6.200000000000003
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_ny_overlap_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h']",55.00000000000001,1.5732984293193715,0.8737499999999996,-0.05243307770793812,29.444444444444446,20,2019-04-11,2026-02-27,654,2515,2.343272727272726,0.0,0.0,1.1649999999999994,3.2917800335796565,10.2,-5.150000000000001,55.00000000000001,3.254545454545454,-1.3888888888888895,3,1.0,0.0,7.100000000000002,2,-6.200000000000003
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_CorePPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m']",63.63636363636363,3.011834319526627,1.4965909090909089,-0.04347837470592512,82.14285714285714,11,2019-07-12,2026-02-27,399,2423,2.960544217687074,0.0,0.0,1.9954545454545451,4.382605078344075,13.4,-1.75,63.63636363636363,3.8857142857142857,-1.3125000000000002,2,1.0,0.0,3.200000000000001,1,-2.6
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_CorePPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m']",57.692307692307686,1.1373534338358458,1.065865384615384,-0.10817796784022844,59.285714285714285,26,2019-02-14,2026-02-27,841,2571,2.1980180180180167,0.0,0.0,1.4211538461538453,4.618445043018767,20.5,-3.5500000000000003,57.692307692307686,3.696666666666666,-1.6818181818181825,3,1.0,0.0,5.400000000000005,2,-5.400000000000004
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_CorePPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_1h']",54.54545454545454,2.3757225433526004,1.0261363636363634,-0.16590037908279928,57.857142857142854,11,2019-07-12,2026-02-27,399,2423,3.0530973451327417,0.0,0.0,1.3681818181818177,3.9515992159676774,12.1,-1.75,54.54545454545454,3.4499999999999993,-1.1300000000000003,2,1.0,0.0,3.200000000000001,1,-2.6
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_CorePPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_30m']",54.54545454545454,2.3757225433526004,1.0261363636363634,-0.16590037908279928,57.857142857142854,11,2019-07-12,2026-02-27,399,2423,3.0530973451327417,0.0,0.0,1.3681818181818177,3.9515992159676774,12.1,-1.75,54.54545454545454,3.4499999999999993,-1.1300000000000003,2,1.0,0.0,3.200000000000001,1,-2.6
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_CorePPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_1h']",57.692307692307686,1.0948419301164722,0.8091346153846146,-0.20882898972549604,56.785714285714285,26,2019-02-14,2026-02-27,841,2571,1.8452252252252237,0.0,0.0,1.0788461538461531,4.282853559880913,19.2,-3.5500000000000003,57.692307692307686,3.103333333333332,-1.6818181818181825,3,1.0,0.0,5.400000000000005,5,-5.400000000000004
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_CorePPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_30m']",57.692307692307686,1.0948419301164722,0.8091346153846146,-0.20882898972549604,56.785714285714285,26,2019-02-14,2026-02-27,841,2571,1.8452252252252237,0.0,0.0,1.0788461538461531,4.282853559880913,19.2,-3.5500000000000003,57.692307692307686,3.103333333333332,-1.6818181818181825,3,1.0,0.0,5.400000000000005,5,-5.400000000000004
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_CorePPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",50.0,1.7442922374429217,0.8468749999999996,-0.0071557381122480035,29.28571428571428,12,2019-07-12,2026-02-27,425,2423,2.782894736842104,0.0,0.0,1.1291666666666662,3.5299020288576473,9.950000000000001,-2.200000000000002,50.0,3.525,-1.2666666666666673,2,1.0,0.0,3.5000000000000036,0,-3.5000000000000018
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_PPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m']",63.63636363636363,3.011834319526627,1.4965909090909089,-0.04347837470592512,82.14285714285714,11,2019-07-12,2026-02-27,399,2423,2.960544217687074,0.0,0.0,1.9954545454545451,4.382605078344075,13.4,-1.75,63.63636363636363,3.8857142857142857,-1.3125000000000002,2,1.0,0.0,3.200000000000001,1,-2.6
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_PPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOff_30m']",57.692307692307686,1.1373534338358458,1.065865384615384,-0.10817796784022844,59.285714285714285,26,2019-02-14,2026-02-27,841,2571,2.1980180180180167,0.0,0.0,1.4211538461538453,4.618445043018767,20.5,-3.5500000000000003,57.692307692307686,3.696666666666666,-1.6818181818181825,3,1.0,0.0,5.400000000000005,2,-5.400000000000004
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_PPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_1h']",54.54545454545454,2.3757225433526004,1.0261363636363634,-0.16590037908279928,57.857142857142854,11,2019-07-12,2026-02-27,399,2423,3.0530973451327417,0.0,0.0,1.3681818181818177,3.9515992159676774,12.1,-1.75,54.54545454545454,3.4499999999999993,-1.1300000000000003,2,1.0,0.0,3.200000000000001,1,-2.6
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_PPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_30m']",54.54545454545454,2.3757225433526004,1.0261363636363634,-0.16590037908279928,57.857142857142854,11,2019-07-12,2026-02-27,399,2423,3.0530973451327417,0.0,0.0,1.3681818181818177,3.9515992159676774,12.1,-1.75,54.54545454545454,3.4499999999999993,-1.1300000000000003,2,1.0,0.0,3.200000000000001,1,-2.6
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_PPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_1h']",57.692307692307686,1.0948419301164722,0.8091346153846146,-0.20882898972549604,56.785714285714285,26,2019-02-14,2026-02-27,841,2571,1.8452252252252237,0.0,0.0,1.0788461538461531,4.282853559880913,19.2,-3.5500000000000003,57.692307692307686,3.103333333333332,-1.6818181818181825,3,1.0,0.0,5.400000000000005,5,-5.400000000000004
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_PPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_30m']",57.692307692307686,1.0948419301164722,0.8091346153846146,-0.20882898972549604,56.785714285714285,26,2019-02-14,2026-02-27,841,2571,1.8452252252252237,0.0,0.0,1.0788461538461531,4.282853559880913,19.2,-3.5500000000000003,57.692307692307686,3.103333333333332,-1.6818181818181825,3,1.0,0.0,5.400000000000005,5,-5.400000000000004
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_london_volatile_PPI,"['B4DvgBull_PP20Rsi10Lb2Tol12_30m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",50.0,1.7442922374429217,0.8468749999999996,-0.0071557381122480035,29.28571428571428,12,2019-07-12,2026-02-27,425,2423,2.782894736842104,0.0,0.0,1.1291666666666662,3.5299020288576473,9.950000000000001,-2.200000000000002,50.0,3.525,-1.2666666666666673,2,1.0,0.0,3.5000000000000036,0,-3.5000000000000018
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",68.75,1.7952755905511806,1.0335937499999996,-0.1769517217704969,80.55555555555554,16,2019-07-12,2026-02-27,549,2423,2.0454545454545445,0.0,0.0,1.3781249999999998,3.272459256176207,11.4,-2.45,68.75,2.577272727272727,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadLine_BufOn_30m']",68.75,1.6377952755905505,0.86015625,-0.1947955928734041,80.55555555555554,16,2019-07-12,2026-02-27,549,2423,1.7784992784992777,0.0,0.0,1.1468749999999999,2.9109831529341883,9.700000000000001,-2.45,68.75,2.2409090909090907,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadLine_BufOn_30m']",68.75,1.6377952755905505,0.86015625,-0.1947955928734041,80.55555555555554,16,2019-07-12,2026-02-27,549,2423,1.7784992784992777,0.0,0.0,1.1468749999999999,2.9109831529341883,9.700000000000001,-2.45,68.75,2.2409090909090907,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",68.75,1.7952755905511806,1.0335937499999996,-0.1769517217704969,80.55555555555554,16,2019-07-12,2026-02-27,549,2423,2.0454545454545445,0.0,0.0,1.3781249999999998,3.272459256176207,11.4,-2.45,68.75,2.577272727272727,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadLine_BufOn_30m']",62.5,1.6816326530612238,0.8718749999999997,-0.19687964338781577,80.13888888888889,16,2019-07-12,2026-02-27,549,2423,2.459999999999999,0.0,0.0,1.1624999999999999,2.9193321153990004,9.700000000000001,-2.45,62.5,2.46,-1.0000000000000004,2,1.0,0.0,3.1000000000000005,1,-3.1000000000000005
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",62.5,1.844897959183673,1.0453124999999999,-0.17459138187221396,75.97222222222223,16,2019-07-12,2026-02-27,549,2423,2.8299999999999987,0.0,0.0,1.3937499999999998,3.2787129080377464,11.4,-2.45,62.5,2.83,-1.0000000000000004,2,1.0,0.0,3.1000000000000005,1,-3.1000000000000005
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m']",55.55555555555556,1.208,0.583333333333333,-0.20238715750572753,62.22222222222222,18,2019-02-14,2026-02-27,593,2571,1.6888888888888882,0.0,0.0,0.7777777777777775,2.568200458447752,6.15,-2.4000000000000012,55.55555555555556,2.6599999999999997,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOff_15m']",55.55555555555556,1.1973333333333334,0.5749999999999997,-0.20238715750572753,55.55555555555555,18,2019-02-14,2026-02-27,593,2571,1.6761904761904756,0.0,0.0,0.7666666666666663,2.557744870687734,6.15,-2.4000000000000012,55.55555555555556,2.6399999999999997,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m']",55.55555555555556,1.205333333333333,0.5812499999999996,-0.19304621177469394,50.55555555555556,18,2019-02-14,2026-02-27,593,2571,1.6857142857142848,0.0,0.0,0.7749999999999995,2.540394249162218,6.15,-2.4000000000000012,55.55555555555556,2.6549999999999994,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m']",55.55555555555556,1.205333333333333,0.5812499999999996,-0.19304621177469394,50.55555555555556,18,2019-02-14,2026-02-27,593,2571,1.6857142857142848,0.0,0.0,0.7749999999999995,2.540394249162218,6.15,-2.4000000000000012,55.55555555555556,2.6549999999999994,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOff_15m']",55.55555555555556,1.1946666666666665,0.5729166666666663,-0.19304621177469394,43.88888888888889,18,2019-02-14,2026-02-27,593,2571,1.6730158730158722,0.0,0.0,0.7638888888888884,2.5298108250336657,6.15,-2.4000000000000012,55.55555555555556,2.6349999999999993,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOff_15m']",55.55555555555556,1.1946666666666665,0.5729166666666663,-0.19304621177469394,43.88888888888889,18,2019-02-14,2026-02-27,593,2571,1.6730158730158722,0.0,0.0,0.7638888888888884,2.5298108250336657,6.15,-2.4000000000000012,55.55555555555556,2.6349999999999993,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOff_15m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m']",50.0,1.3382209188660799,0.4435897435897431,-0.13656358846434738,30.0,26,2019-02-14,2026-02-27,833,2571,1.7119341563785997,0.0,0.0,0.6653846153846147,3.3247186115750984,8.9,-3.8,50.0,3.1999999999999993,-1.8692307692307701,4,1.0,0.0,11.300000000000008,0,-7.500000000000006
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4DvgBull_PP12Macd_30m', 'B4Ic14-30-57_TLpP5-mT3-pR0005_BrT012_LadLine_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m']",50.0,1.3382209188660799,0.4435897435897431,-0.13656358846434738,30.0,26,2019-02-14,2026-02-27,833,2571,1.7119341563785997,0.0,0.0,0.6653846153846147,3.3247186115750984,8.9,-3.8,50.0,3.1999999999999993,-1.8692307692307701,4,1.0,0.0,11.300000000000008,0,-7.500000000000006
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_CorePPI,"['B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadFib_BufOn_1h', 'B4Ic14-30-57_TLpP5-mT3-pR04_BrT012_LadLine_BufOff_1h']",54.054054054054056,0.9441591784338893,0.8918918918918908,-0.08525018024849848,26.944444444444443,37,2019-02-14,2026-02-27,1159,2571,1.6025150905432586,0.0,0.0,1.189189189189188,4.708608179811843,11.299999999999997,-10.300000000000004,54.054054054054056,4.684999999999999,-2.923529411764707,5,1.0,0.0,13.900000000000006,0,-13.900000000000006
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",68.75,1.7952755905511806,1.0335937499999996,-0.1769517217704969,86.53846153846153,16,2019-07-12,2026-02-27,549,2423,2.0454545454545445,0.0,0.0,1.3781249999999998,3.272459256176207,11.4,-2.45,68.75,2.577272727272727,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadLine_BufOn_30m']",68.75,1.6377952755905505,0.86015625,-0.1947955928734041,86.53846153846153,16,2019-07-12,2026-02-27,549,2423,1.7784992784992777,0.0,0.0,1.1468749999999999,2.9109831529341883,9.700000000000001,-2.45,68.75,2.2409090909090907,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadLine_BufOn_30m']",68.75,1.6377952755905505,0.86015625,-0.1947955928734041,86.53846153846153,16,2019-07-12,2026-02-27,549,2423,1.7784992784992777,0.0,0.0,1.1468749999999999,2.9109831529341883,9.700000000000001,-2.45,68.75,2.2409090909090907,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",68.75,1.7952755905511806,1.0335937499999996,-0.1769517217704969,86.53846153846153,16,2019-07-12,2026-02-27,549,2423,2.0454545454545445,0.0,0.0,1.3781249999999998,3.272459256176207,11.4,-2.45,68.75,2.577272727272727,-1.2600000000000005,2,1.0,0.0,3.5500000000000007,1,-3.5500000000000007
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadLine_BufOn_30m']",62.5,1.6816326530612238,0.8718749999999997,-0.19687964338781577,86.25,16,2019-07-12,2026-02-27,549,2423,2.459999999999999,0.0,0.0,1.1624999999999999,2.9193321153990004,9.700000000000001,-2.45,62.5,2.46,-1.0000000000000004,2,1.0,0.0,3.1000000000000005,1,-3.1000000000000005
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_LadFib_BufOn_1h']",62.5,1.844897959183673,1.0453124999999999,-0.17459138187221396,83.36538461538461,16,2019-07-12,2026-02-27,549,2423,2.8299999999999987,0.0,0.0,1.3937499999999998,3.2787129080377464,11.4,-2.45,62.5,2.83,-1.0000000000000004,2,1.0,0.0,3.1000000000000005,1,-3.1000000000000005
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m']",55.55555555555556,1.208,0.583333333333333,-0.20238715750572753,66.15384615384615,18,2019-02-14,2026-02-27,593,2571,1.6888888888888882,0.0,0.0,0.7777777777777775,2.568200458447752,6.15,-2.4000000000000012,55.55555555555556,2.6599999999999997,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOff_15m']",55.55555555555556,1.1973333333333334,0.5749999999999997,-0.20238715750572753,61.53846153846153,18,2019-02-14,2026-02-27,593,2571,1.6761904761904756,0.0,0.0,0.7666666666666663,2.557744870687734,6.15,-2.4000000000000012,55.55555555555556,2.6399999999999997,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m']",55.55555555555556,1.205333333333333,0.5812499999999996,-0.19304621177469394,58.07692307692307,18,2019-02-14,2026-02-27,593,2571,1.6857142857142848,0.0,0.0,0.7749999999999995,2.540394249162218,6.15,-2.4000000000000012,55.55555555555556,2.6549999999999994,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadLine_BufOff_15m']",55.55555555555556,1.205333333333333,0.5812499999999996,-0.19304621177469394,58.07692307692307,18,2019-02-14,2026-02-27,593,2571,1.6857142857142848,0.0,0.0,0.7749999999999995,2.540394249162218,6.15,-2.4000000000000012,55.55555555555556,2.6549999999999994,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOn_15m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOff_15m']",55.55555555555556,1.1946666666666665,0.5729166666666663,-0.19304621177469394,53.46153846153846,18,2019-02-14,2026-02-27,593,2571,1.6730158730158722,0.0,0.0,0.7638888888888884,2.5298108250336657,6.15,-2.4000000000000012,55.55555555555556,2.6349999999999993,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
BTCUSDT,BTCUSDT_None_post_15.0_simple_hybrid_newyork_volatile_PPI,"['B4Ic14-30-57_TLpP5-mT3-pR001_BrT012_DvgBull_LadFib_BufOff_5m', 'B4Ic14-30-57_TLpP5-mT4-pR001_BrT012_LadFib_BufOff_15m']",55.55555555555556,1.1946666666666665,0.5729166666666663,-0.19304621177469394,53.46153846153846,18,2019-02-14,2026-02-27,593,2571,1.6730158730158722,0.0,0.0,0.7638888888888884,2.5298108250336657,6.15,-2.4000000000000012,55.55555555555556,2.6349999999999993,-1.5750000000000004,3,1.0,0.0,5.650000000000004,0,-5.650000000000001
