آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Bad,16,15,1,93.8,6.2,15.0,2020-09|2021-04|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-01|2022-05|2022-09|2023-10|2023-12|2024-02|2025-02|2025-09
0.0,1,CPI m/m,Neutral,12,9,3,75.0,25.0,3.0,2021-01|2023-01|2023-03|2023-08|2023-09|2024-08|2024-09|2024-11|2024-12|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Good,9,7,2,77.8,22.2,3.5,2022-08|2022-11|2023-07|2024-06|2025-03|2025-05|2025-06|2025-10|2026-02
0.1,1,CPI m/m,Bad,11,11,0,100.0,0.0,inf,2020-09|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-09|2023-10|2025-02|2025-09
0.1,1,CPI m/m,Neutral,23,18,5,78.3,21.7,3.6,2021-01|2021-04|2022-01|2022-05|2023-01|2023-03|2023-07|2023-08|2023-09|2023-12|2024-02|2024-06|2024-08|2024-09|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Good,3,2,1,66.7,33.3,2.0,2022-08|2022-11|2025-10
0.2,1,CPI m/m,Neutral,34,28,6,82.4,17.6,4.67,2020-09|2021-01|2021-04|2021-06|2021-10|2021-12|2022-01|2022-05|2022-08|2022-09|2022-11|2023-01|2023-03|2023-07|2023-08|2023-09|2023-10|2023-12|2024-02|2024-06|2024-08|2024-09|2024-11|2024-12|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,3,3,0,100.0,0.0,inf,2021-05|2021-07|2021-11
0.3,1,CPI m/m,Neutral,34,28,6,82.4,17.6,4.67,2020-09|2021-01|2021-04|2021-06|2021-10|2021-12|2022-01|2022-05|2022-08|2022-09|2022-11|2023-01|2023-03|2023-07|2023-08|2023-09|2023-10|2023-12|2024-02|2024-06|2024-08|2024-09|2024-11|2024-12|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,3,3,0,100.0,0.0,inf,2021-05|2021-07|2021-11
0.0,1,Core CPI m/m,Bad,14,11,3,78.6,21.4,3.67,2020-09|2021-04|2021-05|2021-06|2021-07|2021-11|2022-01|2022-05|2022-09|2023-03|2023-09|2024-02|2024-09|2025-02
0.0,1,Core CPI m/m,Neutral,13,12,1,92.3,7.7,12.0,2021-01|2021-10|2021-12|2023-01|2023-08|2023-10|2023-12|2024-08|2024-11|2024-12|2025-08|2025-09|2026-02
0.0,1,Core CPI m/m,Good,10,8,2,80.0,20.0,4.0,2022-08|2022-11|2023-07|2024-06|2025-03|2025-05|2025-06|2025-07|2025-10|2026-01
0.1,1,Core CPI m/m,Bad,9,9,0,100.0,0.0,inf,2020-09|2021-05|2021-06|2021-07|2021-11|2022-05|2022-09|2024-02|2025-02
0.1,1,Core CPI m/m,Neutral,25,20,5,80.0,20.0,4.0,2021-01|2021-04|2021-10|2021-12|2022-01|2023-01|2023-03|2023-07|2023-08|2023-09|2023-10|2023-12|2024-06|2024-08|2024-09|2024-11|2024-12|2025-03|2025-05|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Good,3,2,1,66.7,33.3,2.0,2022-08|2022-11|2025-06
0.2,1,Core CPI m/m,Neutral,34,28,6,82.4,17.6,4.67,2020-09|2021-01|2021-04|2021-06|2021-10|2021-11|2021-12|2022-01|2022-05|2022-08|2022-11|2023-01|2023-03|2023-07|2023-08|2023-09|2023-10|2023-12|2024-02|2024-06|2024-08|2024-09|2024-11|2024-12|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,Core CPI m/m,Bad,3,3,0,100.0,0.0,inf,2021-05|2021-07|2022-09
0.3,1,Core CPI m/m,Neutral,35,29,6,82.9,17.1,4.83,2020-09|2021-01|2021-04|2021-06|2021-10|2021-11|2021-12|2022-01|2022-05|2022-08|2022-09|2022-11|2023-01|2023-03|2023-07|2023-08|2023-09|2023-10|2023-12|2024-02|2024-06|2024-08|2024-09|2024-11|2024-12|2025-02|2025-03|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,Core CPI m/m,Bad,2,2,0,100.0,0.0,inf,2021-05|2021-07
0.0,1,PPI m/m,Bad,16,15,1,93.8,6.2,15.0,2020-09|2021-04|2021-05|2021-06|2021-07|2021-12|2023-08|2023-09|2023-10|2024-02|2024-09|2024-12|2025-02|2025-08|2026-01|2026-02
0.0,1,PPI m/m,Good,15,10,5,66.7,33.3,2.0,2021-01|2021-10|2022-01|2022-08|2022-11|2023-01|2023-03|2023-07|2024-06|2024-08|2025-03|2025-05|2025-06|2025-07|2025-09
0.0,1,PPI m/m,Neutral,6,5,1,83.3,16.7,5.0,2021-11|2022-05|2022-09|2023-12|2024-11|2025-11
0.1,1,PPI m/m,Neutral,13,10,3,76.9,23.1,3.33,2020-09|2021-10|2021-11|2022-05|2022-09|2023-07|2023-08|2023-12|2024-08|2024-09|2024-11|2025-06|2025-11
0.1,1,PPI m/m,Good,11,7,4,63.6,36.4,1.75,2021-01|2022-01|2022-08|2022-11|2023-01|2023-03|2024-06|2025-03|2025-05|2025-07|2025-09
0.1,1,PPI m/m,Bad,13,13,0,100.0,0.0,inf,2021-04|2021-05|2021-06|2021-07|2021-12|2023-09|2023-10|2024-02|2024-12|2025-02|2025-08|2026-01|2026-02
0.2,1,PPI m/m,Neutral,23,18,5,78.3,21.7,3.6,2020-09|2021-01|2021-10|2021-11|2022-01|2022-05|2022-09|2022-11|2023-07|2023-08|2023-10|2023-12|2024-02|2024-08|2024-09|2024-11|2024-12|2025-02|2025-06|2025-07|2025-11|2026-01|2026-02
0.2,1,PPI m/m,Bad,7,7,0,100.0,0.0,inf,2021-04|2021-05|2021-06|2021-07|2021-12|2023-09|2025-08
0.2,1,PPI m/m,Good,7,5,2,71.4,28.6,2.5,2022-08|2023-01|2023-03|2024-06|2025-03|2025-05|2025-09
0.3,1,PPI m/m,Neutral,26,20,6,76.9,23.1,3.33,2020-09|2021-01|2021-05|2021-10|2021-11|2022-01|2022-05|2022-09|2022-11|2023-07|2023-08|2023-09|2023-10|2023-12|2024-02|2024-08|2024-09|2024-11|2024-12|2025-02|2025-03|2025-06|2025-07|2025-11|2026-01|2026-02
0.3,1,PPI m/m,Bad,5,5,0,100.0,0.0,inf,2021-04|2021-06|2021-07|2021-12|2025-08
0.3,1,PPI m/m,Good,6,5,1,83.3,16.7,5.0,2022-08|2023-01|2023-03|2024-06|2025-05|2025-09
0.0,1,Core PPI m/m,Bad,14,13,1,92.9,7.1,13.0,2020-09|2021-04|2021-05|2021-06|2021-07|2021-12|2022-09|2023-08|2023-10|2024-02|2024-09|2025-08|2026-01|2026-02
0.0,1,Core PPI m/m,Neutral,7,6,1,85.7,14.3,6.0,2021-01|2022-01|2023-01|2023-09|2024-11|2024-12|2025-02
0.0,1,Core PPI m/m,Good,16,11,5,68.8,31.2,2.2,2021-10|2021-11|2022-05|2022-08|2022-11|2023-03|2023-07|2023-12|2024-06|2024-08|2025-03|2025-05|2025-06|2025-07|2025-09|2025-11
0.1,1,Core PPI m/m,Bad,11,11,0,100.0,0.0,inf,2020-09|2021-04|2021-05|2021-06|2021-07|2021-12|2022-09|2024-02|2025-08|2026-01|2026-02
0.1,1,Core PPI m/m,Neutral,13,10,3,76.9,23.1,3.33,2021-01|2021-11|2022-01|2023-01|2023-07|2023-08|2023-09|2023-10|2024-09|2024-11|2024-12|2025-02|2025-11
0.1,1,Core PPI m/m,Good,13,9,4,69.2,30.8,2.25,2021-10|2022-05|2022-08|2022-11|2023-03|2023-12|2024-06|2024-08|2025-03|2025-05|2025-06|2025-07|2025-09
0.2,1,Core PPI m/m,Neutral,23,19,4,82.6,17.4,4.75,2020-09|2021-01|2021-06|2021-11|2022-01|2022-05|2022-08|2022-09|2023-01|2023-07|2023-08|2023-09|2023-10|2023-12|2024-08|2024-09|2024-11|2024-12|2025-02|2025-06|2025-07|2025-11|2026-01
0.2,1,Core PPI m/m,Bad,7,7,0,100.0,0.0,inf,2021-04|2021-05|2021-07|2021-12|2024-02|2025-08|2026-02
0.2,1,Core PPI m/m,Good,7,4,3,57.1,42.9,1.33,2021-10|2022-11|2023-03|2024-06|2025-03|2025-05|2025-09
0.3,1,Core PPI m/m,Neutral,28,23,5,82.1,17.9,4.6,2020-09|2021-01|2021-05|2021-06|2021-10|2021-11|2021-12|2022-01|2022-05|2022-08|2022-09|2022-11|2023-01|2023-07|2023-08|2023-09|2023-10|2023-12|2024-06|2024-08|2024-09|2024-11|2024-12|2025-02|2025-06|2025-07|2025-11|2026-01
0.3,1,Core PPI m/m,Bad,5,5,0,100.0,0.0,inf,2021-04|2021-07|2024-02|2025-08|2026-02
0.3,1,Core PPI m/m,Good,4,2,2,50.0,50.0,1.0,2023-03|2025-03|2025-05|2025-09
0.0,1,FOMC,Neutral,29,23,6,79.3,20.7,3.83,2020-09|2021-01|2021-04|2021-06|2021-07|2021-11|2021-12|2022-01|2022-05|2022-09|2022-11|2023-03|2023-07|2023-09|2023-12|2024-06|2024-09|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-09|2025-10|2025-12|2026-01|2026-03|2026-04
0.1,1,FOMC,Neutral,29,23,6,79.3,20.7,3.83,2020-09|2021-01|2021-04|2021-06|2021-07|2021-11|2021-12|2022-01|2022-05|2022-09|2022-11|2023-03|2023-07|2023-09|2023-12|2024-06|2024-09|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-09|2025-10|2025-12|2026-01|2026-03|2026-04
0.2,1,FOMC,Neutral,29,23,6,79.3,20.7,3.83,2020-09|2021-01|2021-04|2021-06|2021-07|2021-11|2021-12|2022-01|2022-05|2022-09|2022-11|2023-03|2023-07|2023-09|2023-12|2024-06|2024-09|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-09|2025-10|2025-12|2026-01|2026-03|2026-04
0.3,1,FOMC,Neutral,29,23,6,79.3,20.7,3.83,2020-09|2021-01|2021-04|2021-06|2021-07|2021-11|2021-12|2022-01|2022-05|2022-09|2022-11|2023-03|2023-07|2023-09|2023-12|2024-06|2024-09|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-09|2025-10|2025-12|2026-01|2026-03|2026-04
0.0,1,CPI y/y,Bad,14,14,0,100.0,0.0,inf,2020-09|2021-04|2021-05|2021-06|2021-07|2021-10|2021-11|2022-05|2022-09|2023-09|2023-10|2024-02|2025-02|2025-07
0.0,1,CPI y/y,Neutral,11,8,3,72.7,27.3,2.67,2021-01|2021-12|2022-01|2023-01|2023-03|2023-12|2024-09|2024-11|2024-12|2025-09|2026-01
0.0,1,CPI y/y,Good,13,9,4,69.2,30.8,2.25,2022-08|2022-11|2023-07|2023-08|2024-06|2024-08|2025-03|2025-05|2025-06|2025-08|2025-10|2025-12|2026-02
