آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,CPI m/m,Neutral,5,5,0,100.0,0.0,inf,2018-01-12_2018-01-16|2018-12-12_2018-12-16|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2025-01-15_2025-01-19
0.0,1,CPI m/m,Good,6,2,4,33.3,66.7,0.5,2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2019-05-10_2019-05-14|2021-09-11_2021-09-15|2022-12-10_2022-12-14
0.0,1,CPI m/m,Bad,5,4,1,80.0,20.0,4.0,2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-11-10_2021-11-14|2025-09-11_2025-09-15
0.1,1,CPI m/m,Neutral,9,7,2,77.8,22.2,3.5,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2018-12-12_2018-12-16|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2021-04-10_2021-04-14|2025-01-15_2025-01-19
0.1,1,CPI m/m,Good,3,0,3,0.0,100.0,0.0,2019-05-10_2019-05-14|2021-09-11_2021-09-15|2022-12-10_2022-12-14
0.1,1,CPI m/m,Bad,4,4,0,100.0,0.0,inf,2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-11-10_2021-11-14|2025-09-11_2025-09-15
0.2,1,CPI m/m,Neutral,14,9,5,64.3,35.7,1.8,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2018-12-12_2018-12-16|2019-05-10_2019-05-14|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-09-11_2021-09-15|2022-12-10_2022-12-14|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.2,1,CPI m/m,Bad,2,2,0,100.0,0.0,inf,2020-08-12_2020-08-16|2021-11-10_2021-11-14
0.3,1,CPI m/m,Neutral,15,10,5,66.7,33.3,2.0,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2018-12-12_2018-12-16|2019-05-10_2019-05-14|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-09-11_2021-09-15|2022-12-10_2022-12-14|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.3,1,CPI m/m,Bad,1,1,0,100.0,0.0,inf,2021-11-10_2021-11-14
0.0,1,Core CPI m/m,Bad,7,6,1,85.7,14.3,6.0,2018-01-12_2018-01-16|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-11-10_2021-11-14
0.0,1,Core CPI m/m,Good,7,3,4,42.9,57.1,0.75,2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2019-05-10_2019-05-14|2021-09-11_2021-09-15|2022-12-10_2022-12-14|2025-01-15_2025-01-19
0.0,1,Core CPI m/m,Neutral,2,2,0,100.0,0.0,inf,2018-12-12_2018-12-16|2025-09-11_2025-09-15
0.1,1,Core CPI m/m,Neutral,12,8,4,66.7,33.3,2.0,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2018-12-12_2018-12-16|2019-05-10_2019-05-14|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2021-04-10_2021-04-14|2022-12-10_2022-12-14|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.1,1,Core CPI m/m,Bad,3,3,0,100.0,0.0,inf,2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-11-10_2021-11-14
0.1,1,Core CPI m/m,Good,1,0,1,0.0,100.0,0.0,2021-09-11_2021-09-15
0.2,1,Core CPI m/m,Neutral,15,10,5,66.7,33.3,2.0,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2018-12-12_2018-12-16|2019-05-10_2019-05-14|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-09-11_2021-09-15|2021-11-10_2021-11-14|2022-12-10_2022-12-14|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.2,1,Core CPI m/m,Bad,1,1,0,100.0,0.0,inf,2020-08-12_2020-08-16
0.3,1,Core CPI m/m,Neutral,15,10,5,66.7,33.3,2.0,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2018-12-12_2018-12-16|2019-05-10_2019-05-14|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-09-11_2021-09-15|2021-11-10_2021-11-14|2022-12-10_2022-12-14|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.3,1,Core CPI m/m,Bad,1,1,0,100.0,0.0,inf,2020-08-12_2020-08-16
0.0,1,FOMC,Neutral,1,0,1,0.0,100.0,0.0,2023-12-14_2023-12-18
0.1,1,FOMC,Neutral,1,0,1,0.0,100.0,0.0,2023-12-14_2023-12-18
0.2,1,FOMC,Neutral,1,0,1,0.0,100.0,0.0,2023-12-14_2023-12-18
0.3,1,FOMC,Neutral,1,0,1,0.0,100.0,0.0,2023-12-14_2023-12-18
0.0,1,CPI y/y,Neutral,6,5,1,83.3,16.7,5.0,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-12-12_2018-12-16|2021-09-11_2021-09-15|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.0,1,CPI y/y,Good,5,2,3,40.0,60.0,0.67,2018-09-13_2018-09-17|2018-10-11_2018-10-15|2019-05-10_2019-05-14|2019-09-12_2019-09-16|2022-12-10_2022-12-14
0.0,1,CPI y/y,Bad,5,4,1,80.0,20.0,4.0,2019-08-10_2019-08-14|2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-11-10_2021-11-14
0.1,1,CPI y/y,Neutral,7,5,2,71.4,28.6,2.5,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-12-12_2018-12-16|2021-09-11_2021-09-15|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.1,1,CPI y/y,Good,4,2,2,50.0,50.0,1.0,2018-10-11_2018-10-15|2019-05-10_2019-05-14|2019-09-12_2019-09-16|2022-12-10_2022-12-14
0.1,1,CPI y/y,Bad,5,4,1,80.0,20.0,4.0,2019-08-10_2019-08-14|2020-08-12_2020-08-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-11-10_2021-11-14
0.2,1,CPI y/y,Neutral,13,9,4,69.2,30.8,2.25,2018-01-12_2018-01-16|2018-05-10_2018-05-14|2018-09-13_2018-09-17|2018-10-11_2018-10-15|2018-12-12_2018-12-16|2019-05-10_2019-05-14|2019-08-10_2019-08-14|2019-09-12_2019-09-16|2020-09-11_2020-09-15|2021-04-10_2021-04-14|2021-09-11_2021-09-15|2025-01-15_2025-01-19|2025-09-11_2025-09-15
0.2,1,CPI y/y,Bad,2,2,0,100.0,0.0,inf,2020-08-12_2020-08-16|2021-11-10_2021-11-14
0.2,1,CPI y/y,Good,1,0,1,0.0,100.0,0.0,2022-12-10_2022-12-14
