آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Good,28,20,8,71.4,28.6,2.5,2018-04|2018-05|2018-10|2019-02|2019-05|2019-10|2020-02|2020-04|2020-05|2020-06|2020-11|2021-09|2022-08|2022-11|2022-12|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-03|2025-04|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Neutral,28,19,9,67.9,32.1,2.11,2018-06|2018-08|2018-12|2019-01|2019-03|2019-06|2019-08|2020-01|2020-10|2021-01|2021-03|2022-03|2022-04|2023-01|2023-02|2023-03|2023-05|2023-08|2023-09|2024-03|2024-08|2024-09|2024-11|2024-12|2025-01|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Bad,30,18,12,60.0,40.0,1.5,2019-04|2019-07|2019-11|2019-12|2020-07|2020-08|2020-09|2020-12|2021-04|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2022-10|2023-10|2023-12|2024-01|2024-02|2024-04|2024-10|2025-02|2025-09
0.1,1,CPI m/m,Neutral,56,35,21,62.5,37.5,1.67,2018-04|2018-05|2018-06|2018-08|2018-10|2018-12|2019-01|2019-02|2019-03|2019-06|2019-07|2019-08|2019-10|2019-12|2020-01|2020-02|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2022-01|2022-03|2022-04|2022-05|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,19,12,7,63.2,36.8,1.71,2019-04|2019-11|2020-08|2020-09|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-02|2022-06|2022-07|2022-09|2022-10|2023-10|2024-04|2025-02|2025-09
0.1,1,CPI m/m,Good,11,10,1,90.9,9.1,10.0,2019-05|2020-04|2020-05|2021-09|2022-08|2022-11|2022-12|2024-05|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Neutral,81,52,29,64.2,35.8,1.79,2018-04|2018-05|2018-06|2018-08|2018-10|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-10|2019-11|2019-12|2020-01|2020-02|2020-04|2020-05|2020-06|2020-07|2020-09|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,5,5,0,100.0,0.0,inf,2020-08|2021-05|2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,82,53,29,64.6,35.4,1.83,2018-04|2018-05|2018-06|2018-08|2018-10|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-10|2019-11|2019-12|2020-01|2020-02|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,4,4,0,100.0,0.0,inf,2021-05|2021-07|2021-11|2022-06
0.0,1,Core CPI m/m,Neutral,28,18,10,64.3,35.7,1.8,2018-04|2018-08|2018-12|2019-01|2019-02|2019-11|2019-12|2020-02|2020-10|2021-01|2021-10|2021-12|2022-03|2023-01|2023-02|2023-04|2023-06|2023-08|2023-10|2023-12|2024-01|2024-05|2024-08|2024-11|2024-12|2025-08|2025-09|2026-02
0.0,1,Core CPI m/m,Good,30,22,8,73.3,26.7,2.75,2018-05|2018-10|2019-03|2019-04|2019-05|2019-06|2019-10|2020-01|2020-04|2020-05|2020-06|2020-11|2021-03|2021-09|2022-04|2022-08|2022-11|2022-12|2023-07|2023-11|2024-06|2024-07|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-10|2026-01
0.0,1,Core CPI m/m,Bad,28,17,11,60.7,39.3,1.55,2018-06|2019-07|2019-08|2020-07|2020-08|2020-09|2020-12|2021-04|2021-05|2021-06|2021-07|2021-11|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2022-10|2023-03|2023-05|2023-09|2024-02|2024-03|2024-04|2024-09|2024-10|2025-02
0.1,1,Core CPI m/m,Neutral,62,39,23,62.9,37.1,1.7,2018-04|2018-05|2018-06|2018-08|2018-10|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-10|2019-11|2019-12|2020-01|2020-02|2020-06|2020-07|2020-10|2020-12|2021-01|2021-03|2021-04|2021-10|2021-12|2022-01|2022-02|2022-03|2022-06|2022-12|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-05|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Good,9,7,2,77.8,22.2,3.5,2020-04|2020-05|2020-11|2021-09|2022-04|2022-08|2022-11|2025-04|2025-06
0.1,1,Core CPI m/m,Bad,15,11,4,73.3,26.7,2.75,2020-08|2020-09|2021-05|2021-06|2021-07|2021-11|2022-05|2022-07|2022-09|2022-10|2023-05|2024-02|2024-03|2024-04|2025-02
0.2,1,Core CPI m/m,Neutral,82,54,28,65.9,34.1,1.93,2018-04|2018-05|2018-06|2018-08|2018-10|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-10|2019-11|2019-12|2020-01|2020-02|2020-04|2020-05|2020-06|2020-07|2020-09|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,Core CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2020-08|2021-05|2021-07|2022-09
0.3,1,Core CPI m/m,Neutral,83,54,29,65.1,34.9,1.86,2018-04|2018-05|2018-06|2018-08|2018-10|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-10|2019-11|2019-12|2020-01|2020-02|2020-04|2020-05|2020-06|2020-07|2020-09|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,Core CPI m/m,Bad,3,3,0,100.0,0.0,inf,2020-08|2021-05|2021-07
0.0,1,PPI m/m,Bad,38,24,14,63.2,36.8,1.71,2018-04|2018-06|2018-12|2019-04|2019-11|2020-02|2020-04|2020-06|2020-08|2020-09|2020-10|2020-11|2021-03|2021-04|2021-05|2021-06|2021-07|2021-09|2021-12|2022-02|2022-04|2022-07|2022-10|2022-12|2023-02|2023-08|2023-09|2023-10|2024-02|2024-03|2024-05|2024-07|2024-09|2024-12|2025-02|2025-08|2026-01|2026-02
0.0,1,PPI m/m,Good,35,22,13,62.9,37.1,1.69,2018-05|2018-08|2019-01|2019-02|2019-03|2019-10|2019-12|2020-01|2020-05|2020-07|2021-01|2021-10|2022-01|2022-03|2022-08|2022-11|2023-01|2023-03|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-04|2024-06|2024-08|2024-10|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-09
0.0,1,PPI m/m,Neutral,13,11,2,84.6,15.4,5.5,2018-10|2019-05|2019-06|2019-07|2019-08|2020-12|2021-11|2022-05|2022-06|2022-09|2023-12|2024-11|2025-11
0.1,1,PPI m/m,Bad,28,17,11,60.7,39.3,1.55,2018-04|2018-06|2019-04|2019-11|2020-02|2020-06|2020-08|2020-10|2021-04|2021-05|2021-06|2021-07|2021-12|2022-02|2022-04|2022-07|2022-10|2023-02|2023-09|2023-10|2024-02|2024-03|2024-05|2024-12|2025-02|2025-08|2026-01|2026-02
0.1,1,PPI m/m,Neutral,34,24,10,70.6,29.4,2.4,2018-05|2018-10|2018-12|2019-01|2019-03|2019-05|2019-06|2019-07|2019-08|2020-01|2020-04|2020-09|2020-11|2020-12|2021-03|2021-09|2021-10|2021-11|2022-05|2022-06|2022-09|2022-12|2023-05|2023-07|2023-08|2023-12|2024-04|2024-07|2024-08|2024-09|2024-10|2024-11|2025-06|2025-11
