آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,14,13,1,92.9,7.1,13.0,2021-02|2021-03|2021-08|2022-03|2022-04|2023-01|2023-03|2024-03|2024-08|2024-09|2024-11|2025-01|2025-08|2026-01
0.0,1,CPI m/m,Bad,20,14,6,70.0,30.0,2.33,2021-04|2021-05|2021-06|2021-07|2021-11|2021-12|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2023-10|2023-12|2024-01|2024-02|2024-04|2024-10|2025-02|2025-09
0.0,1,CPI m/m,Good,13,9,4,69.2,30.8,2.25,2022-08|2022-11|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-03|2025-05|2025-10|2026-02
0.1,1,CPI m/m,Neutral,29,23,6,79.3,20.7,3.83,2021-02|2021-03|2021-04|2021-08|2022-01|2022-03|2022-04|2022-05|2023-01|2023-03|2023-04|2023-06|2023-07|2023-11|2023-12|2024-01|2024-02|2024-03|2024-06|2024-08|2024-09|2024-10|2024-11|2025-01|2025-03|2025-05|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,13,9,4,69.2,30.8,2.25,2021-05|2021-06|2021-07|2021-11|2021-12|2022-02|2022-06|2022-07|2022-09|2023-10|2024-04|2025-02|2025-09
0.1,1,CPI m/m,Good,5,4,1,80.0,20.0,4.0,2022-08|2022-11|2024-05|2024-07|2025-10
0.2,1,CPI m/m,Neutral,43,33,10,76.7,23.3,3.3,2021-02|2021-03|2021-04|2021-06|2021-08|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-11|2023-01|2023-03|2023-04|2023-06|2023-07|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2025-01|2025-02|2025-03|2025-05|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2021-05|2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,43,33,10,76.7,23.3,3.3,2021-02|2021-03|2021-04|2021-06|2021-08|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-11|2023-01|2023-03|2023-04|2023-06|2023-07|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2025-01|2025-02|2025-03|2025-05|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2021-05|2021-07|2021-11|2022-06
0.0,1,Core CPI m/m,Good,15,12,3,80.0,20.0,4.0,2021-02|2021-03|2021-08|2022-04|2022-08|2022-11|2023-07|2023-11|2024-06|2024-07|2025-01|2025-03|2025-05|2025-10|2026-01
0.0,1,Core CPI m/m,Bad,18,14,4,77.8,22.2,3.5,2021-04|2021-05|2021-06|2021-07|2021-11|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2023-03|2024-02|2024-03|2024-04|2024-09|2024-10|2025-02
0.0,1,Core CPI m/m,Neutral,14,10,4,71.4,28.6,2.5,2021-12|2022-03|2023-01|2023-04|2023-06|2023-10|2023-12|2024-01|2024-05|2024-08|2024-11|2025-08|2025-09|2026-02
0.1,1,Core CPI m/m,Good,5,5,0,100.0,0.0,inf,2021-02|2021-08|2022-04|2022-08|2022-11
0.1,1,Core CPI m/m,Neutral,31,23,8,74.2,25.8,2.88,2021-03|2021-04|2021-12|2022-01|2022-02|2022-03|2022-06|2023-01|2023-03|2023-04|2023-06|2023-07|2023-10|2023-11|2023-12|2024-01|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2025-01|2025-03|2025-05|2025-08|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Bad,11,8,3,72.7,27.3,2.67,2021-05|2021-06|2021-07|2021-11|2022-05|2022-07|2022-09|2024-02|2024-03|2024-04|2025-02
0.2,1,Core CPI m/m,Neutral,44,34,10,77.3,22.7,3.4,2021-02|2021-03|2021-04|2021-06|2021-08|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-11|2023-01|2023-03|2023-04|2023-06|2023-07|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2025-01|2025-02|2025-03|2025-05|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,Core CPI m/m,Bad,3,2,1,66.7,33.3,2.0,2021-05|2021-07|2022-09
0.3,1,Core CPI m/m,Neutral,45,35,10,77.8,22.2,3.5,2021-02|2021-03|2021-04|2021-06|2021-08|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-11|2023-01|2023-03|2023-04|2023-06|2023-07|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2025-01|2025-02|2025-03|2025-05|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,Core CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2021-05|2021-07
