آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,24,18,6,75.0,25.0,3.0,2018-06|2019-01|2019-03|2019-06|2019-08|2019-09|2020-01|2021-03|2021-08|2022-03|2022-04|2023-02|2023-03|2023-05|2023-08|2023-09|2024-08|2024-09|2024-11|2024-12|2025-01|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Good,17,11,6,64.7,35.3,1.83,2018-10|2019-05|2020-05|2020-06|2020-11|2021-09|2022-12|2023-04|2023-06|2023-07|2024-05|2024-06|2024-07|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Bad,19,11,8,57.9,42.1,1.38,2019-04|2019-12|2020-07|2020-12|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-01|2022-02|2022-05|2022-06|2022-07|2024-01|2024-02|2024-10|2025-09
0.1,1,CPI m/m,Neutral,42,29,13,69.0,31.0,2.23,2018-06|2018-10|2019-01|2019-03|2019-06|2019-08|2019-09|2019-12|2020-01|2020-06|2020-07|2020-11|2020-12|2021-03|2021-08|2022-01|2022-03|2022-04|2022-05|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,11,5,6,45.5,54.5,0.83,2019-04|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-02|2022-06|2022-07|2025-09
0.1,1,CPI m/m,Good,7,6,1,85.7,14.3,6.0,2019-05|2020-05|2021-09|2022-12|2024-05|2024-07|2025-10
0.2,1,CPI m/m,Neutral,56,39,17,69.6,30.4,2.29,2018-06|2018-10|2019-01|2019-03|2019-04|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2020-05|2020-06|2020-07|2020-11|2020-12|2021-03|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-12|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,4,1,3,25.0,75.0,0.33,2021-05|2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,56,39,17,69.6,30.4,2.29,2018-06|2018-10|2019-01|2019-03|2019-04|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2020-05|2020-06|2020-07|2020-11|2020-12|2021-03|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-12|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,4,1,3,25.0,75.0,0.33,2021-05|2021-07|2021-11|2022-06
