آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,25,19,6,76.0,24.0,3.17,2018-01|2018-06|2018-08|2018-11|2018-12|2019-01|2019-03|2019-06|2019-09|2020-01|2021-01|2021-03|2021-08|2022-03|2022-04|2023-01|2023-02|2023-05|2023-09|2024-03|2024-11|2024-12|2025-01|2025-07|2026-01
0.0,1,CPI m/m,Good,28,22,6,78.6,21.4,3.67,2018-04|2018-05|2018-07|2018-09|2018-10|2019-02|2019-05|2019-10|2020-02|2020-04|2020-05|2020-11|2021-09|2022-08|2022-11|2022-12|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-04|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Bad,27,17,10,63.0,37.0,1.7,2019-04|2019-07|2019-11|2019-12|2020-03|2020-07|2020-09|2020-12|2021-04|2021-05|2021-06|2021-07|2021-10|2021-12|2022-01|2022-02|2022-05|2022-07|2022-10|2023-10|2023-12|2024-01|2024-02|2024-04|2024-10|2025-02|2025-09
0.1,1,CPI m/m,Neutral,54,39,15,72.2,27.8,2.6,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-06|2019-07|2019-09|2019-10|2019-12|2020-01|2020-02|2020-03|2020-07|2020-11|2020-12|2021-01|2021-03|2021-04|2021-08|2022-01|2022-03|2022-04|2022-05|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-06|2024-10|2024-11|2024-12|2025-01|2025-05|2025-06|2025-07|2026-01|2026-02
0.1,1,CPI m/m,Bad,15,10,5,66.7,33.3,2.0,2019-04|2019-11|2020-09|2021-05|2021-06|2021-07|2021-10|2021-12|2022-02|2022-07|2022-10|2023-10|2024-04|2025-02|2025-09
0.1,1,CPI m/m,Good,11,9,2,81.8,18.2,4.5,2019-05|2020-04|2020-05|2021-09|2022-08|2022-11|2022-12|2024-05|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Neutral,78,58,20,74.4,25.6,2.9,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-07|2020-09|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-10|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-10|2024-11|2024-12|2025-01|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-05|2021-07
0.3,1,CPI m/m,Neutral,78,58,20,74.4,25.6,2.9,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-07|2020-09|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-10|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-10|2024-11|2024-12|2025-01|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-05|2021-07
0.0,1,Core CPI m/m,Bad,23,14,9,60.9,39.1,1.56,2018-01|2018-06|2019-07|2019-09|2020-07|2020-09|2020-12|2021-04|2021-05|2021-06|2021-07|2022-01|2022-02|2022-05|2022-07|2022-10|2023-05|2023-09|2024-02|2024-03|2024-04|2024-10|2025-02
0.0,1,Core CPI m/m,Neutral,27,20,7,74.1,25.9,2.86,2018-04|2018-07|2018-08|2018-11|2018-12|2019-01|2019-02|2019-11|2019-12|2020-02|2020-03|2021-01|2021-10|2021-12|2022-03|2023-01|2023-02|2023-04|2023-06|2023-10|2023-12|2024-01|2024-05|2024-11|2024-12|2025-09|2026-02
0.0,1,Core CPI m/m,Good,30,24,6,80.0,20.0,4.0,2018-05|2018-09|2018-10|2019-03|2019-04|2019-05|2019-06|2019-10|2020-01|2020-04|2020-05|2020-11|2021-03|2021-08|2021-09|2022-04|2022-08|2022-11|2022-12|2023-07|2023-11|2024-06|2024-07|2025-01|2025-04|2025-05|2025-06|2025-07|2025-10|2026-01
0.1,1,Core CPI m/m,Neutral,58,46,12,79.3,20.7,3.83,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-07|2020-12|2021-01|2021-03|2021-04|2021-10|2021-12|2022-01|2022-02|2022-03|2022-12|2023-01|2023-02|2023-04|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-05|2024-06|2024-07|2024-10|2024-11|2024-12|2025-01|2025-05|2025-07|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Good,10,6,4,60.0,40.0,1.5,2020-04|2020-05|2020-11|2021-08|2021-09|2022-04|2022-08|2022-11|2025-04|2025-06
0.1,1,Core CPI m/m,Bad,12,6,6,50.0,50.0,1.0,2020-09|2021-05|2021-06|2021-07|2022-05|2022-07|2022-10|2023-05|2024-02|2024-03|2024-04|2025-02
0.2,1,Core CPI m/m,Neutral,78,58,20,74.4,25.6,2.9,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-07|2020-09|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-10|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-10|2024-11|2024-12|2025-01|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01|2026-02
0.2,1,Core CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-05|2021-07
0.3,1,Core CPI m/m,Neutral,78,58,20,74.4,25.6,2.9,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-07|2020-09|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2022-10|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-10|2024-11|2024-12|2025-01|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01|2026-02
0.3,1,Core CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-05|2021-07
