آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,23,17,6,73.9,26.1,2.83,2019-05-02_2019-05-31|2019-06-20_2019-07-19|2019-09-19_2019-10-18|2020-06-11_2020-07-10|2020-07-30_2020-08-28|2020-09-17_2020-10-16|2021-01-28_2021-02-26|2022-09-22_2022-10-21|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-07-27_2023-08-25|2023-11-02_2023-12-01|2024-03-21_2024-04-19|2024-08-01_2024-08-30|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-01-29_2026-02-27|2026-03-19_2026-04-17
0.1,1,FOMC,Neutral,23,17,6,73.9,26.1,2.83,2019-05-02_2019-05-31|2019-06-20_2019-07-19|2019-09-19_2019-10-18|2020-06-11_2020-07-10|2020-07-30_2020-08-28|2020-09-17_2020-10-16|2021-01-28_2021-02-26|2022-09-22_2022-10-21|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-07-27_2023-08-25|2023-11-02_2023-12-01|2024-03-21_2024-04-19|2024-08-01_2024-08-30|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-01-29_2026-02-27|2026-03-19_2026-04-17
0.2,1,FOMC,Neutral,23,17,6,73.9,26.1,2.83,2019-05-02_2019-05-31|2019-06-20_2019-07-19|2019-09-19_2019-10-18|2020-06-11_2020-07-10|2020-07-30_2020-08-28|2020-09-17_2020-10-16|2021-01-28_2021-02-26|2022-09-22_2022-10-21|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-07-27_2023-08-25|2023-11-02_2023-12-01|2024-03-21_2024-04-19|2024-08-01_2024-08-30|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-01-29_2026-02-27|2026-03-19_2026-04-17
0.3,1,FOMC,Neutral,23,17,6,73.9,26.1,2.83,2019-05-02_2019-05-31|2019-06-20_2019-07-19|2019-09-19_2019-10-18|2020-06-11_2020-07-10|2020-07-30_2020-08-28|2020-09-17_2020-10-16|2021-01-28_2021-02-26|2022-09-22_2022-10-21|2022-12-15_2023-01-13|2023-02-02_2023-03-03|2023-05-04_2023-06-02|2023-06-15_2023-07-14|2023-07-27_2023-08-25|2023-11-02_2023-12-01|2024-03-21_2024-04-19|2024-08-01_2024-08-30|2024-09-19_2024-10-18|2025-01-30_2025-02-28|2025-05-08_2025-06-06|2025-06-19_2025-07-18|2025-12-11_2026-01-09|2026-01-29_2026-02-27|2026-03-19_2026-04-17
