آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,10,6,4,60.0,40.0,1.5,2018-06|2019-01|2019-03|2019-06|2019-08|2019-09|2020-01|2022-03|2023-05|2025-01
0.0,1,CPI m/m,Good,7,6,1,85.7,14.3,6.0,2018-10|2019-05|2020-05|2020-06|2022-12|2024-06|2025-10
0.0,1,CPI m/m,Bad,7,4,3,57.1,42.9,1.33,2019-04|2019-12|2020-07|2021-07|2022-06|2024-02|2025-09
0.1,1,CPI m/m,Neutral,16,10,6,62.5,37.5,1.67,2018-06|2018-10|2019-01|2019-03|2019-06|2019-08|2019-09|2019-12|2020-01|2020-06|2020-07|2022-03|2023-05|2024-02|2024-06|2025-01
0.1,1,CPI m/m,Bad,4,2,2,50.0,50.0,1.0,2019-04|2021-07|2022-06|2025-09
0.1,1,CPI m/m,Good,4,4,0,100.0,0.0,inf,2019-05|2020-05|2022-12|2025-10
0.2,1,CPI m/m,Neutral,22,16,6,72.7,27.3,2.67,2018-06|2018-10|2019-01|2019-03|2019-04|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2020-05|2020-06|2020-07|2022-03|2022-12|2023-05|2024-02|2024-06|2025-01|2025-09|2025-10
0.2,1,CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-07|2022-06
0.3,1,CPI m/m,Neutral,22,16,6,72.7,27.3,2.67,2018-06|2018-10|2019-01|2019-03|2019-04|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2020-05|2020-06|2020-07|2022-03|2022-12|2023-05|2024-02|2024-06|2025-01|2025-09|2025-10
0.3,1,CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-07|2022-06
0.0,1,Core CPI m/m,Bad,8,4,4,50.0,50.0,1.0,2018-06|2019-08|2019-09|2020-07|2021-07|2022-06|2023-05|2024-02
0.0,1,Core CPI m/m,Good,12,9,3,75.0,25.0,3.0,2018-10|2019-03|2019-04|2019-05|2019-06|2020-01|2020-05|2020-06|2022-12|2024-06|2025-01|2025-10
0.0,1,Core CPI m/m,Neutral,4,3,1,75.0,25.0,3.0,2019-01|2019-12|2022-03|2025-09
0.1,1,Core CPI m/m,Neutral,20,14,6,70.0,30.0,2.33,2018-06|2018-10|2019-01|2019-03|2019-04|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2020-06|2020-07|2022-03|2022-06|2022-12|2024-06|2025-01|2025-09|2025-10
0.1,1,Core CPI m/m,Good,1,1,0,100.0,0.0,inf,2020-05
0.1,1,Core CPI m/m,Bad,3,1,2,33.3,66.7,0.5,2021-07|2023-05|2024-02
0.2,1,Core CPI m/m,Neutral,23,16,7,69.6,30.4,2.29,2018-06|2018-10|2019-01|2019-03|2019-04|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2020-05|2020-06|2020-07|2022-03|2022-06|2022-12|2023-05|2024-02|2024-06|2025-01|2025-09|2025-10
0.2,1,Core CPI m/m,Bad,1,0,1,0.0,100.0,0.0,2021-07
0.3,1,Core CPI m/m,Neutral,23,16,7,69.6,30.4,2.29,2018-06|2018-10|2019-01|2019-03|2019-04|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2020-05|2020-06|2020-07|2022-03|2022-06|2022-12|2023-05|2024-02|2024-06|2025-01|2025-09|2025-10
0.3,1,Core CPI m/m,Bad,1,0,1,0.0,100.0,0.0,2021-07
0.0,1,PPI m/m,Bad,7,3,4,42.9,57.1,0.75,2018-06|2019-04|2019-09|2020-06|2021-07|2022-12|2024-02
0.0,1,PPI m/m,Neutral,5,3,2,60.0,40.0,1.5,2018-10|2019-05|2019-06|2019-08|2022-06
0.0,1,PPI m/m,Good,11,9,2,81.8,18.2,4.5,2019-01|2019-03|2019-12|2020-01|2020-05|2020-07|2022-03|2023-05|2024-06|2025-01|2025-09
0.1,1,PPI m/m,Bad,5,2,3,40.0,60.0,0.67,2018-06|2019-04|2020-06|2021-07|2024-02
0.1,1,PPI m/m,Neutral,11,7,4,63.6,36.4,1.75,2018-10|2019-01|2019-03|2019-05|2019-06|2019-08|2019-09|2020-01|2022-06|2022-12|2023-05
0.1,1,PPI m/m,Good,7,6,1,85.7,14.3,6.0,2019-12|2020-05|2020-07|2022-03|2024-06|2025-01|2025-09
0.2,1,PPI m/m,Neutral,16,10,6,62.5,37.5,1.67,2018-06|2018-10|2019-01|2019-03|2019-05|2019-06|2019-08|2019-09|2019-12|2020-01|2022-03|2022-06|2022-12|2023-05|2024-02|2025-01
0.2,1,PPI m/m,Bad,3,1,2,33.3,66.7,0.5,2019-04|2020-06|2021-07
