آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Bad,22,17,5,77.3,22.7,3.4,2018-02|2019-04|2019-12|2020-08|2020-09|2020-12|2021-05|2021-07|2021-11|2021-12|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2023-10|2024-01|2024-04|2024-10|2025-02|2025-09
0.0,1,CPI m/m,Neutral,15,10,5,66.7,33.3,2.0,2018-03|2019-08|2020-10|2021-01|2021-02|2021-03|2021-08|2022-03|2023-03|2023-08|2023-09|2024-03|2025-01|2025-07|2025-08
0.0,1,CPI m/m,Good,16,9,7,56.2,43.8,1.29,2018-05|2019-05|2019-10|2020-11|2021-09|2022-08|2022-12|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-04|2025-10|2026-02
0.1,1,CPI m/m,Bad,16,12,4,75.0,25.0,3.0,2018-02|2019-04|2020-08|2020-09|2021-05|2021-07|2021-11|2021-12|2022-02|2022-06|2022-07|2022-09|2023-10|2024-04|2025-02|2025-09
0.1,1,CPI m/m,Neutral,29,19,10,65.5,34.5,1.9,2018-03|2018-05|2019-08|2019-10|2019-12|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-08|2022-01|2022-03|2022-05|2023-03|2023-06|2023-07|2023-08|2023-09|2023-11|2024-01|2024-03|2024-06|2024-10|2025-01|2025-07|2025-08|2026-02
0.1,1,CPI m/m,Good,8,5,3,62.5,37.5,1.67,2019-05|2021-09|2022-08|2022-12|2024-05|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Neutral,48,33,15,68.8,31.2,2.2,2018-02|2018-03|2018-05|2019-04|2019-05|2019-08|2019-10|2019-12|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-08|2021-09|2021-12|2022-01|2022-02|2022-03|2022-05|2022-07|2022-08|2022-09|2022-12|2023-03|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2024-01|2024-03|2024-04|2024-05|2024-06|2024-07|2024-10|2025-01|2025-02|2025-04|2025-07|2025-08|2025-09|2025-10|2026-02
0.2,1,CPI m/m,Bad,5,3,2,60.0,40.0,1.5,2020-08|2021-05|2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,49,33,16,67.3,32.7,2.06,2018-02|2018-03|2018-05|2019-04|2019-05|2019-08|2019-10|2019-12|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-08|2021-09|2021-12|2022-01|2022-02|2022-03|2022-05|2022-07|2022-08|2022-09|2022-12|2023-03|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2024-01|2024-03|2024-04|2024-05|2024-06|2024-07|2024-10|2025-01|2025-02|2025-04|2025-07|2025-08|2025-09|2025-10|2026-02
0.3,1,CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2021-05|2021-07|2021-11|2022-06
0.0,1,Core CPI m/m,Bad,20,15,5,75.0,25.0,3.0,2018-02|2019-08|2020-08|2020-09|2020-12|2021-05|2021-07|2021-11|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2023-03|2023-09|2024-03|2024-04|2024-10|2025-02
0.0,1,Core CPI m/m,Neutral,14,10,4,71.4,28.6,2.5,2018-03|2019-12|2020-10|2021-01|2021-12|2022-03|2023-06|2023-08|2023-10|2024-01|2024-05|2025-08|2025-09|2026-02
