آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,11,6,5,54.5,45.5,1.2,2018-03|2018-11|2020-10|2023-01|2023-08|2024-03|2024-09|2024-11|2024-12|2025-07|2026-01
0.0,1,CPI m/m,Bad,3,1,2,33.3,66.7,0.5,2019-04|2019-11|2024-01
0.0,1,CPI m/m,Good,10,5,5,50.0,50.0,1.0,2019-10|2020-06|2020-11|2023-04|2023-07|2023-11|2024-06|2024-07|2025-05|2025-06
0.1,1,CPI m/m,Neutral,21,11,10,52.4,47.6,1.1,2018-03|2018-11|2019-10|2020-06|2020-10|2020-11|2023-01|2023-04|2023-07|2023-08|2023-11|2024-01|2024-03|2024-06|2024-09|2024-11|2024-12|2025-05|2025-06|2025-07|2026-01
0.1,1,CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2019-04|2019-11
0.1,1,CPI m/m,Good,1,1,0,100.0,0.0,inf,2024-07
0.2,1,CPI m/m,Neutral,24,12,12,50.0,50.0,1.0,2018-03|2018-11|2019-04|2019-10|2019-11|2020-06|2020-10|2020-11|2023-01|2023-04|2023-07|2023-08|2023-11|2024-01|2024-03|2024-06|2024-07|2024-09|2024-11|2024-12|2025-05|2025-06|2025-07|2026-01
0.3,1,CPI m/m,Neutral,24,12,12,50.0,50.0,1.0,2018-03|2018-11|2019-04|2019-10|2019-11|2020-06|2020-10|2020-11|2023-01|2023-04|2023-07|2023-08|2023-11|2024-01|2024-03|2024-06|2024-07|2024-09|2024-11|2024-12|2025-05|2025-06|2025-07|2026-01
0.0,1,Core CPI m/m,Neutral,10,4,6,40.0,60.0,0.67,2018-03|2018-11|2019-11|2020-10|2023-01|2023-04|2023-08|2024-01|2024-11|2024-12
0.0,1,Core CPI m/m,Good,12,6,6,50.0,50.0,1.0,2019-04|2019-10|2020-06|2020-11|2023-07|2023-11|2024-06|2024-07|2025-05|2025-06|2025-07|2026-01
0.0,1,Core CPI m/m,Bad,2,2,0,100.0,0.0,inf,2024-03|2024-09
0.1,1,Core CPI m/m,Neutral,21,11,10,52.4,47.6,1.1,2018-03|2018-11|2019-04|2019-10|2019-11|2020-06|2020-10|2023-01|2023-04|2023-07|2023-08|2023-11|2024-01|2024-06|2024-07|2024-09|2024-11|2024-12|2025-05|2025-07|2026-01
