آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Good,16,9,7,56.2,43.8,1.29,2018-05|2018-09|2019-02|2020-05|2022-08|2022-11|2022-12|2023-06|2023-07|2024-05|2024-06|2025-03|2025-04|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Neutral,19,14,5,73.7,26.3,2.8,2018-06|2018-08|2018-11|2019-01|2019-03|2019-08|2019-09|2020-01|2020-10|2023-01|2023-05|2023-09|2024-08|2024-09|2024-11|2025-01|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Bad,18,10,8,55.6,44.4,1.25,2019-11|2019-12|2020-03|2020-07|2020-08|2020-12|2021-06|2021-07|2021-10|2021-12|2022-02|2022-05|2022-07|2023-10|2023-12|2024-01|2024-02|2025-09
0.1,1,CPI m/m,Neutral,36,22,14,61.1,38.9,1.57,2018-05|2018-06|2018-08|2018-09|2018-11|2019-01|2019-02|2019-03|2019-08|2019-09|2019-12|2020-01|2020-03|2020-07|2020-10|2020-12|2022-05|2023-01|2023-05|2023-06|2023-07|2023-09|2023-12|2024-01|2024-02|2024-06|2024-08|2024-09|2024-11|2025-01|2025-03|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,10,6,4,60.0,40.0,1.5,2019-11|2020-08|2021-06|2021-07|2021-10|2021-12|2022-02|2022-07|2023-10|2025-09
0.1,1,CPI m/m,Good,7,5,2,71.4,28.6,2.5,2020-05|2022-08|2022-11|2022-12|2024-05|2025-04|2025-10
0.2,1,CPI m/m,Neutral,51,31,20,60.8,39.2,1.55,2018-05|2018-06|2018-08|2018-09|2018-11|2019-01|2019-02|2019-03|2019-08|2019-09|2019-11|2019-12|2020-01|2020-03|2020-05|2020-07|2020-10|2020-12|2021-06|2021-10|2021-12|2022-02|2022-05|2022-07|2022-08|2022-11|2022-12|2023-01|2023-05|2023-06|2023-07|2023-09|2023-10|2023-12|2024-01|2024-02|2024-05|2024-06|2024-08|2024-09|2024-11|2025-01|2025-03|2025-04|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,2,2,0,100.0,0.0,inf,2020-08|2021-07
0.3,1,CPI m/m,Neutral,52,32,20,61.5,38.5,1.6,2018-05|2018-06|2018-08|2018-09|2018-11|2019-01|2019-02|2019-03|2019-08|2019-09|2019-11|2019-12|2020-01|2020-03|2020-05|2020-07|2020-08|2020-10|2020-12|2021-06|2021-10|2021-12|2022-02|2022-05|2022-07|2022-08|2022-11|2022-12|2023-01|2023-05|2023-06|2023-07|2023-09|2023-10|2023-12|2024-01|2024-02|2024-05|2024-06|2024-08|2024-09|2024-11|2025-01|2025-03|2025-04|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,1,1,0,100.0,0.0,inf,2021-07
0.0,1,Core CPI m/m,Good,17,11,6,64.7,35.3,1.83,2018-05|2018-09|2019-03|2020-01|2020-05|2022-08|2022-11|2022-12|2023-07|2024-06|2025-01|2025-03|2025-04|2025-06|2025-07|2025-10|2026-01
0.0,1,Core CPI m/m,Bad,15,10,5,66.7,33.3,2.0,2018-06|2019-08|2019-09|2020-07|2020-08|2020-12|2021-06|2021-07|2022-02|2022-05|2022-07|2023-05|2023-09|2024-02|2024-09
0.0,1,Core CPI m/m,Neutral,21,12,9,57.1,42.9,1.33,2018-08|2018-11|2019-01|2019-02|2019-11|2019-12|2020-03|2020-10|2021-10|2021-12|2023-01|2023-06|2023-10|2023-12|2024-01|2024-05|2024-08|2024-11|2025-08|2025-09|2026-02
