آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,27,16,11,59.3,40.7,1.45,2018-03|2018-08|2018-11|2018-12|2019-01|2019-03|2019-06|2019-08|2019-09|2020-10|2021-01|2021-02|2021-03|2022-04|2023-01|2023-02|2023-05|2023-08|2023-09|2024-03|2024-08|2024-09|2024-11|2024-12|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Good,22,11,11,50.0,50.0,1.0,2018-04|2018-07|2018-09|2019-02|2019-05|2020-05|2020-06|2021-09|2022-11|2022-12|2023-04|2023-06|2023-07|2023-11|2024-05|2024-07|2025-03|2025-04|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Bad,25,11,14,44.0,56.0,0.79,2019-07|2019-11|2019-12|2020-03|2020-07|2020-08|2020-12|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2023-10|2023-12|2024-01|2024-10|2025-02|2025-09
0.1,1,CPI m/m,Neutral,50,26,24,52.0,48.0,1.08,2018-03|2018-04|2018-07|2018-08|2018-09|2018-11|2018-12|2019-01|2019-02|2019-03|2019-06|2019-07|2019-08|2019-09|2019-12|2020-03|2020-06|2020-07|2020-10|2020-12|2021-01|2021-02|2021-03|2022-01|2022-04|2022-05|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-03|2024-08|2024-09|2024-10|2024-11|2024-12|2025-03|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Good,9,4,5,44.4,55.6,0.8,2019-05|2020-05|2021-09|2022-11|2022-12|2024-05|2024-07|2025-04|2025-10
0.1,1,CPI m/m,Bad,15,8,7,53.3,46.7,1.14,2019-11|2020-08|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-02|2022-06|2022-07|2022-09|2023-10|2025-02|2025-09
0.2,1,CPI m/m,Neutral,69,34,35,49.3,50.7,0.97,2018-03|2018-04|2018-07|2018-08|2018-09|2018-11|2018-12|2019-01|2019-02|2019-03|2019-05|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-03|2020-05|2020-06|2020-07|2020-10|2020-12|2021-01|2021-02|2021-03|2021-06|2021-09|2021-10|2021-12|2022-01|2022-02|2022-04|2022-05|2022-07|2022-09|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-03|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,5,4,1,80.0,20.0,4.0,2020-08|2021-05|2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,70,34,36,48.6,51.4,0.94,2018-03|2018-04|2018-07|2018-08|2018-09|2018-11|2018-12|2019-01|2019-02|2019-03|2019-05|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-03|2020-05|2020-06|2020-07|2020-08|2020-10|2020-12|2021-01|2021-02|2021-03|2021-06|2021-09|2021-10|2021-12|2022-01|2022-02|2022-04|2022-05|2022-07|2022-09|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-03|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,4,4,0,100.0,0.0,inf,2021-05|2021-07|2021-11|2022-06
0.0,1,Core CPI m/m,Neutral,30,15,15,50.0,50.0,1.0,2018-03|2018-04|2018-07|2018-08|2018-11|2018-12|2019-01|2019-02|2019-11|2019-12|2020-03|2020-10|2021-01|2021-10|2021-12|2023-01|2023-02|2023-04|2023-06|2023-08|2023-10|2023-12|2024-01|2024-05|2024-08|2024-11|2024-12|2025-08|2025-09|2026-02
0.0,1,Core CPI m/m,Good,22,12,10,54.5,45.5,1.2,2018-09|2019-03|2019-05|2019-06|2020-05|2020-06|2021-02|2021-03|2021-09|2022-04|2022-11|2022-12|2023-07|2023-11|2024-07|2025-03|2025-04|2025-05|2025-06|2025-07|2025-10|2026-01
0.0,1,Core CPI m/m,Bad,22,11,11,50.0,50.0,1.0,2019-07|2019-08|2019-09|2020-07|2020-08|2020-12|2021-05|2021-06|2021-07|2021-11|2022-01|2022-02|2022-05|2022-06|2022-07|2022-09|2023-05|2023-09|2024-03|2024-09|2024-10|2025-02
0.1,1,Core CPI m/m,Neutral,56,29,27,51.8,48.2,1.07,2018-03|2018-04|2018-07|2018-08|2018-09|2018-11|2018-12|2019-01|2019-02|2019-03|2019-05|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-03|2020-06|2020-07|2020-10|2020-12|2021-01|2021-03|2021-10|2021-12|2022-01|2022-02|2022-06|2022-12|2023-01|2023-02|2023-04|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-03|2025-05|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Good,7,3,4,42.9,57.1,0.75,2020-05|2021-02|2021-09|2022-04|2022-11|2025-04|2025-06
0.1,1,Core CPI m/m,Bad,11,6,5,54.5,45.5,1.2,2020-08|2021-05|2021-06|2021-07|2021-11|2022-05|2022-07|2022-09|2023-05|2024-03|2025-02
0.2,1,Core CPI m/m,Neutral,70,35,35,50.0,50.0,1.0,2018-03|2018-04|2018-07|2018-08|2018-09|2018-11|2018-12|2019-01|2019-02|2019-03|2019-05|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-03|2020-05|2020-06|2020-07|2020-10|2020-12|2021-01|2021-02|2021-03|2021-06|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-04|2022-05|2022-06|2022-07|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-03|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,Core CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2020-08|2021-05|2021-07|2022-09
0.3,1,Core CPI m/m,Neutral,71,36,35,50.7,49.3,1.03,2018-03|2018-04|2018-07|2018-08|2018-09|2018-11|2018-12|2019-01|2019-02|2019-03|2019-05|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-03|2020-05|2020-06|2020-07|2020-10|2020-12|2021-01|2021-02|2021-03|2021-06|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-04|2022-05|2022-06|2022-07|2022-09|2022-11|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-03|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,Core CPI m/m,Bad,3,2,1,66.7,33.3,2.0,2020-08|2021-05|2021-07
0.0,1,PPI m/m,Bad,34,19,15,55.9,44.1,1.27,2018-03|2018-04|2018-07|2018-11|2018-12|2019-09|2019-11|2020-06|2020-08|2020-10|2021-02|2021-03|2021-05|2021-06|2021-07|2021-09|2021-12|2022-02|2022-04|2022-07|2022-12|2023-02|2023-08|2023-09|2023-10|2024-03|2024-05|2024-07|2024-09|2024-12|2025-02|2025-08|2026-01|2026-02
0.0,1,PPI m/m,Good,28,13,15,46.4,53.6,0.87,2018-08|2018-09|2019-01|2019-02|2019-03|2019-12|2020-03|2020-05|2020-07|2021-01|2021-10|2022-01|2022-11|2023-01|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-08|2024-10|2025-03|2025-04|2025-05|2025-06|2025-07|2025-09
0.0,1,PPI m/m,Neutral,12,7,5,58.3,41.7,1.4,2019-05|2019-06|2019-07|2019-08|2020-12|2021-11|2022-05|2022-06|2022-09|2023-12|2024-11|2025-11
0.1,1,PPI m/m,Neutral,30,16,14,53.3,46.7,1.14,2018-03|2018-07|2018-12|2019-01|2019-03|2019-05|2019-06|2019-07|2019-08|2019-09|2020-12|2021-03|2021-09|2021-10|2021-11|2022-05|2022-06|2022-09|2022-12|2023-05|2023-07|2023-08|2023-12|2024-07|2024-08|2024-09|2024-10|2024-11|2025-06|2025-11
0.1,1,PPI m/m,Bad,24,13,11,54.2,45.8,1.18,2018-04|2018-11|2019-11|2020-06|2020-08|2020-10|2021-02|2021-05|2021-06|2021-07|2021-12|2022-02|2022-04|2022-07|2023-02|2023-09|2023-10|2024-03|2024-05|2024-12|2025-02|2025-08|2026-01|2026-02
0.1,1,PPI m/m,Good,20,10,10,50.0,50.0,1.0,2018-08|2018-09|2019-02|2019-12|2020-03|2020-05|2020-07|2021-01|2022-01|2022-11|2023-01|2023-04|2023-06|2023-11|2024-01|2025-03|2025-04|2025-05|2025-07|2025-09
0.2,1,PPI m/m,Neutral,48,26,22,54.2,45.8,1.18,2018-03|2018-04|2018-07|2018-08|2018-12|2019-01|2019-02|2019-03|2019-05|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-10|2020-12|2021-01|2021-03|2021-09|2021-10|2021-11|2022-01|2022-05|2022-06|2022-09|2022-11|2022-12|2023-05|2023-06|2023-07|2023-08|2023-10|2023-12|2024-01|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-02|2025-06|2025-07|2025-11|2026-01|2026-02
0.2,1,PPI m/m,Good,11,4,7,36.4,63.6,0.57,2018-09|2020-03|2020-05|2020-07|2023-01|2023-04|2023-11|2025-03|2025-04|2025-05|2025-09
0.2,1,PPI m/m,Bad,15,9,6,60.0,40.0,1.5,2018-11|2020-06|2020-08|2021-02|2021-05|2021-06|2021-07|2021-12|2022-02|2022-04|2022-07|2023-02|2023-09|2024-03|2025-08
