آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,19,15,4,78.9,21.1,3.75,2018-01|2018-06|2018-08|2018-11|2018-12|2019-01|2019-06|2020-01|2021-01|2021-03|2021-08|2022-03|2022-04|2023-01|2023-02|2023-05|2024-03|2025-07|2026-01
0.0,1,CPI m/m,Good,22,19,3,86.4,13.6,6.33,2018-04|2018-05|2018-07|2018-10|2019-02|2019-05|2020-04|2020-05|2020-11|2021-09|2022-08|2022-12|2023-04|2023-06|2023-07|2023-11|2024-06|2024-07|2025-04|2025-05|2025-06|2025-10
0.0,1,CPI m/m,Bad,16,13,3,81.2,18.8,4.33,2019-04|2019-07|2019-12|2020-03|2020-07|2020-12|2021-04|2021-05|2021-07|2021-10|2022-01|2022-07|2024-01|2024-10|2025-02|2025-09
0.1,1,CPI m/m,Neutral,41,34,7,82.9,17.1,4.86,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-10|2018-11|2018-12|2019-01|2019-02|2019-06|2019-07|2019-12|2020-01|2020-03|2020-07|2020-11|2020-12|2021-01|2021-03|2021-04|2021-08|2022-01|2022-03|2022-04|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-03|2024-06|2024-10|2025-05|2025-06|2025-07|2026-01
0.1,1,CPI m/m,Bad,7,6,1,85.7,14.3,6.0,2019-04|2021-05|2021-07|2021-10|2022-07|2025-02|2025-09
0.1,1,CPI m/m,Good,9,7,2,77.8,22.2,3.5,2019-05|2020-04|2020-05|2021-09|2022-08|2022-12|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Neutral,55,46,9,83.6,16.4,5.11,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-10|2018-11|2018-12|2019-01|2019-02|2019-04|2019-05|2019-06|2019-07|2019-12|2020-01|2020-03|2020-04|2020-05|2020-07|2020-11|2020-12|2021-01|2021-03|2021-04|2021-08|2021-09|2021-10|2022-01|2022-03|2022-04|2022-07|2022-08|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-03|2024-06|2024-07|2024-10|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01
0.2,1,CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2021-05|2021-07
0.3,1,CPI m/m,Neutral,55,46,9,83.6,16.4,5.11,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-10|2018-11|2018-12|2019-01|2019-02|2019-04|2019-05|2019-06|2019-07|2019-12|2020-01|2020-03|2020-04|2020-05|2020-07|2020-11|2020-12|2021-01|2021-03|2021-04|2021-08|2021-09|2021-10|2022-01|2022-03|2022-04|2022-07|2022-08|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-03|2024-06|2024-07|2024-10|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01
0.3,1,CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2021-05|2021-07
0.0,1,Core CPI m/m,Bad,14,9,5,64.3,35.7,1.8,2018-01|2018-06|2019-07|2020-07|2020-12|2021-04|2021-05|2021-07|2022-01|2022-07|2023-05|2024-03|2024-10|2025-02
0.0,1,Core CPI m/m,Neutral,18,17,1,94.4,5.6,17.0,2018-04|2018-07|2018-08|2018-11|2018-12|2019-01|2019-02|2019-12|2020-03|2021-01|2021-10|2022-03|2023-01|2023-02|2023-04|2023-06|2024-01|2025-09
0.0,1,Core CPI m/m,Good,25,21,4,84.0,16.0,5.25,2018-05|2018-10|2019-04|2019-05|2019-06|2020-01|2020-04|2020-05|2020-11|2021-03|2021-08|2021-09|2022-04|2022-08|2022-12|2023-07|2023-11|2024-06|2024-07|2025-04|2025-05|2025-06|2025-07|2025-10|2026-01
0.1,1,Core CPI m/m,Neutral,42,37,5,88.1,11.9,7.4,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-10|2018-11|2018-12|2019-01|2019-02|2019-04|2019-05|2019-06|2019-07|2019-12|2020-01|2020-03|2020-07|2020-12|2021-01|2021-03|2021-04|2021-10|2022-01|2022-03|2022-12|2023-01|2023-02|2023-04|2023-06|2023-07|2023-11|2024-01|2024-06|2024-07|2024-10|2025-05|2025-07|2025-09|2025-10|2026-01
0.1,1,Core CPI m/m,Good,9,6,3,66.7,33.3,2.0,2020-04|2020-05|2020-11|2021-08|2021-09|2022-04|2022-08|2025-04|2025-06
0.1,1,Core CPI m/m,Bad,6,4,2,66.7,33.3,2.0,2021-05|2021-07|2022-07|2023-05|2024-03|2025-02
0.2,1,Core CPI m/m,Neutral,55,46,9,83.6,16.4,5.11,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-10|2018-11|2018-12|2019-01|2019-02|2019-04|2019-05|2019-06|2019-07|2019-12|2020-01|2020-03|2020-04|2020-05|2020-07|2020-11|2020-12|2021-01|2021-03|2021-04|2021-08|2021-09|2021-10|2022-01|2022-03|2022-04|2022-07|2022-08|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-03|2024-06|2024-07|2024-10|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01
0.2,1,Core CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2021-05|2021-07
0.3,1,Core CPI m/m,Neutral,55,46,9,83.6,16.4,5.11,2018-01|2018-04|2018-05|2018-06|2018-07|2018-08|2018-10|2018-11|2018-12|2019-01|2019-02|2019-04|2019-05|2019-06|2019-07|2019-12|2020-01|2020-03|2020-04|2020-05|2020-07|2020-11|2020-12|2021-01|2021-03|2021-04|2021-08|2021-09|2021-10|2022-01|2022-03|2022-04|2022-07|2022-08|2022-12|2023-01|2023-02|2023-04|2023-05|2023-06|2023-07|2023-11|2024-01|2024-03|2024-06|2024-07|2024-10|2025-02|2025-04|2025-05|2025-06|2025-07|2025-09|2025-10|2026-01
0.3,1,Core CPI m/m,Bad,2,1,1,50.0,50.0,1.0,2021-05|2021-07
