آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Neutral,18,17,1,94.4,5.6,17.0,2020-10|2021-01|2021-02|2021-03|2021-08|2022-04|2023-02|2023-05|2023-08|2024-03|2024-08|2024-09|2024-11|2024-12|2025-01|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Good,15,11,4,73.3,26.7,2.75,2020-11|2021-09|2022-08|2022-11|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Bad,18,12,6,66.7,33.3,2.0,2020-12|2021-05|2021-06|2021-07|2021-10|2021-11|2022-01|2022-02|2022-05|2022-06|2022-07|2023-10|2024-01|2024-02|2024-04|2024-10|2025-02|2025-09
0.1,1,CPI m/m,Neutral,33,30,3,90.9,9.1,10.0,2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-08|2022-01|2022-04|2022-05|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-11|2024-01|2024-02|2024-03|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,12,7,5,58.3,41.7,1.4,2021-05|2021-06|2021-07|2021-10|2021-11|2022-02|2022-06|2022-07|2023-10|2024-04|2025-02|2025-09
0.1,1,CPI m/m,Good,6,3,3,50.0,50.0,1.0,2021-09|2022-08|2022-11|2024-05|2024-07|2025-10
0.2,1,CPI m/m,Neutral,47,37,10,78.7,21.3,3.7,2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-06|2021-08|2021-09|2021-10|2022-01|2022-02|2022-04|2022-05|2022-07|2022-08|2022-11|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-10|2023-11|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2021-05|2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,47,37,10,78.7,21.3,3.7,2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-06|2021-08|2021-09|2021-10|2022-01|2022-02|2022-04|2022-05|2022-07|2022-08|2022-11|2023-02|2023-04|2023-05|2023-06|2023-07|2023-08|2023-10|2023-11|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2021-05|2021-07|2021-11|2022-06
