آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Good,4,3,1,75.0,25.0,3.0,2018-07|2023-06|2023-07|2024-07
0.0,1,CPI m/m,Neutral,12,7,5,58.3,41.7,1.4,2018-11|2018-12|2019-01|2019-03|2020-01|2021-02|2023-05|2023-08|2023-09|2024-08|2024-11|2025-01
0.0,1,CPI m/m,Bad,4,4,0,100.0,0.0,inf,2019-07|2020-03|2020-07|2025-09
0.1,1,CPI m/m,Neutral,18,12,6,66.7,33.3,2.0,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-08|2024-11|2025-01
0.1,1,CPI m/m,Good,1,1,0,100.0,0.0,inf,2024-07
0.1,1,CPI m/m,Bad,1,1,0,100.0,0.0,inf,2025-09
0.2,1,CPI m/m,Neutral,20,14,6,70.0,30.0,2.33,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01|2025-09
0.3,1,CPI m/m,Neutral,20,14,6,70.0,30.0,2.33,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01|2025-09
0.0,1,Core CPI m/m,Neutral,10,6,4,60.0,40.0,1.5,2018-07|2018-11|2018-12|2019-01|2020-03|2023-06|2023-08|2024-08|2024-11|2025-09
0.0,1,Core CPI m/m,Good,6,5,1,83.3,16.7,5.0,2019-03|2020-01|2021-02|2023-07|2024-07|2025-01
0.0,1,Core CPI m/m,Bad,4,3,1,75.0,25.0,3.0,2019-07|2020-07|2023-05|2023-09
0.1,1,Core CPI m/m,Neutral,18,13,5,72.2,27.8,2.6,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01|2025-09
0.1,1,Core CPI m/m,Good,1,1,0,100.0,0.0,inf,2021-02
0.1,1,Core CPI m/m,Bad,1,0,1,0.0,100.0,0.0,2023-05
0.2,1,Core CPI m/m,Neutral,20,14,6,70.0,30.0,2.33,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01|2025-09
0.3,1,Core CPI m/m,Neutral,20,14,6,70.0,30.0,2.33,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01|2025-09
0.0,1,PPI m/m,Bad,7,4,3,57.1,42.9,1.33,2018-07|2018-11|2018-12|2021-02|2023-08|2023-09|2024-07
0.0,1,PPI m/m,Good,11,9,2,81.8,18.2,4.5,2019-01|2019-03|2020-01|2020-03|2020-07|2023-05|2023-06|2023-07|2024-08|2025-01|2025-09
0.0,1,PPI m/m,Neutral,2,1,1,50.0,50.0,1.0,2019-07|2024-11
0.1,1,PPI m/m,Neutral,12,7,5,58.3,41.7,1.4,2018-07|2018-12|2019-01|2019-03|2019-07|2020-01|2023-05|2023-07|2023-08|2024-07|2024-08|2024-11
0.1,1,PPI m/m,Bad,3,2,1,66.7,33.3,2.0,2018-11|2021-02|2023-09
0.1,1,PPI m/m,Good,5,5,0,100.0,0.0,inf,2020-03|2020-07|2023-06|2025-01|2025-09
0.2,1,PPI m/m,Neutral,14,9,5,64.3,35.7,1.8,2018-07|2018-12|2019-01|2019-03|2019-07|2020-01|2023-05|2023-06|2023-07|2023-08|2024-07|2024-08|2024-11|2025-01
0.2,1,PPI m/m,Bad,3,2,1,66.7,33.3,2.0,2018-11|2021-02|2023-09
0.2,1,PPI m/m,Good,3,3,0,100.0,0.0,inf,2020-03|2020-07|2025-09
0.3,1,PPI m/m,Neutral,15,10,5,66.7,33.3,2.0,2018-07|2018-12|2019-01|2019-03|2019-07|2020-01|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01
0.3,1,PPI m/m,Bad,2,1,1,50.0,50.0,1.0,2018-11|2021-02
0.3,1,PPI m/m,Good,3,3,0,100.0,0.0,inf,2020-03|2020-07|2025-09
0.0,1,Core PPI m/m,Bad,7,4,3,57.1,42.9,1.33,2018-07|2018-11|2018-12|2019-07|2021-02|2023-08|2024-07
0.0,1,Core PPI m/m,Good,9,8,1,88.9,11.1,8.0,2019-01|2019-03|2020-01|2020-03|2020-07|2023-07|2024-08|2025-01|2025-09
0.0,1,Core PPI m/m,Neutral,4,2,2,50.0,50.0,1.0,2023-05|2023-06|2023-09|2024-11
0.1,1,Core PPI m/m,Neutral,10,6,4,60.0,40.0,1.5,2018-07|2019-03|2019-07|2020-01|2023-05|2023-06|2023-07|2023-08|2023-09|2024-11
0.1,1,Core PPI m/m,Bad,4,2,2,50.0,50.0,1.0,2018-11|2018-12|2021-02|2024-07
0.1,1,Core PPI m/m,Good,6,6,0,100.0,0.0,inf,2019-01|2020-03|2020-07|2024-08|2025-01|2025-09
0.2,1,Core PPI m/m,Neutral,14,9,5,64.3,35.7,1.8,2018-07|2018-12|2019-03|2019-07|2020-01|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01
0.2,1,Core PPI m/m,Bad,2,1,1,50.0,50.0,1.0,2018-11|2021-02
0.2,1,Core PPI m/m,Good,4,4,0,100.0,0.0,inf,2019-01|2020-03|2020-07|2025-09
0.3,1,Core PPI m/m,Neutral,15,9,6,60.0,40.0,1.5,2018-07|2018-11|2018-12|2019-03|2019-07|2020-01|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01
0.3,1,Core PPI m/m,Good,4,4,0,100.0,0.0,inf,2019-01|2020-03|2020-07|2025-09
0.3,1,Core PPI m/m,Bad,1,1,0,100.0,0.0,inf,2021-02
0.0,1,FOMC,Neutral,7,4,3,57.1,42.9,1.33,2023-05|2023-06|2023-07|2023-09|2024-07|2024-11|2025-01
0.1,1,FOMC,Neutral,7,4,3,57.1,42.9,1.33,2023-05|2023-06|2023-07|2023-09|2024-07|2024-11|2025-01
0.2,1,FOMC,Neutral,7,4,3,57.1,42.9,1.33,2023-05|2023-06|2023-07|2023-09|2024-07|2024-11|2025-01
0.3,1,FOMC,Neutral,7,4,3,57.1,42.9,1.33,2023-05|2023-06|2023-07|2023-09|2024-07|2024-11|2025-01
0.0,1,CPI y/y,Neutral,11,8,3,72.7,27.3,2.67,2018-07|2018-11|2018-12|2019-01|2019-07|2020-01|2020-07|2021-02|2024-11|2025-01|2025-09
0.0,1,CPI y/y,Good,8,5,3,62.5,37.5,1.67,2019-03|2023-05|2023-06|2023-07|2023-08|2024-07|2024-08|2025-12
0.0,1,CPI y/y,Bad,2,2,0,100.0,0.0,inf,2020-03|2023-09
0.1,1,CPI y/y,Neutral,15,10,5,66.7,33.3,2.0,2018-07|2018-11|2018-12|2019-01|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-08|2024-11|2025-01|2025-09
0.1,1,CPI y/y,Good,5,4,1,80.0,20.0,4.0,2019-03|2023-07|2024-07|2024-08|2025-12
0.1,1,CPI y/y,Bad,1,1,0,100.0,0.0,inf,2023-09
0.2,1,CPI y/y,Neutral,20,14,6,70.0,30.0,2.33,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01|2025-09
0.2,1,CPI y/y,Good,1,1,0,100.0,0.0,inf,2025-12
0.3,1,CPI y/y,Neutral,20,14,6,70.0,30.0,2.33,2018-07|2018-11|2018-12|2019-01|2019-03|2019-07|2020-01|2020-03|2020-07|2021-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-07|2024-08|2024-11|2025-01|2025-09
0.3,1,CPI y/y,Good,1,1,0,100.0,0.0,inf,2025-12
0.0,2,CPI m/m|Core CPI m/m,Good|Neutral,2,2,0,100.0,0.0,inf,2018-07|2023-06
