آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Good,18,12,6,66.7,33.3,2.0,2018-05|2018-09|2020-05|2020-11|2021-09|2022-08|2023-04|2023-06|2023-07|2024-05|2024-06|2024-07|2025-03|2025-04|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Neutral,22,17,5,77.3,22.7,3.4,2019-01|2019-08|2020-01|2020-10|2021-03|2021-08|2022-03|2022-04|2023-01|2023-02|2023-03|2023-05|2023-08|2023-09|2024-08|2024-09|2024-11|2024-12|2025-01|2025-07|2025-08|2026-01
0.0,1,CPI m/m,Bad,17,11,6,64.7,35.3,1.83,2020-03|2020-07|2020-12|2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-01|2022-02|2022-05|2022-07|2024-01|2024-02|2024-10|2025-09
0.1,1,CPI m/m,Neutral,41,31,10,75.6,24.4,3.1,2018-05|2018-09|2019-01|2019-08|2020-01|2020-03|2020-07|2020-10|2020-11|2020-12|2021-03|2021-08|2022-01|2022-03|2022-04|2022-05|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-05|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Good,7,5,2,71.4,28.6,2.5,2020-05|2021-09|2022-08|2024-05|2024-07|2025-04|2025-10
0.1,1,CPI m/m,Bad,9,4,5,44.4,55.6,0.8,2021-05|2021-06|2021-07|2021-10|2021-11|2021-12|2022-02|2022-07|2025-09
0.2,1,CPI m/m,Neutral,54,39,15,72.2,27.8,2.6,2018-05|2018-09|2019-01|2019-08|2020-01|2020-03|2020-05|2020-07|2020-10|2020-11|2020-12|2021-03|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,3,1,2,33.3,66.7,0.5,2021-05|2021-07|2021-11
0.3,1,CPI m/m,Neutral,54,39,15,72.2,27.8,2.6,2018-05|2018-09|2019-01|2019-08|2020-01|2020-03|2020-05|2020-07|2020-10|2020-11|2020-12|2021-03|2021-06|2021-08|2021-09|2021-10|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,3,1,2,33.3,66.7,0.5,2021-05|2021-07|2021-11
0.0,1,Core CPI m/m,Good,21,14,7,66.7,33.3,2.0,2018-05|2018-09|2020-01|2020-05|2020-11|2021-03|2021-08|2021-09|2022-04|2022-08|2023-07|2024-06|2024-07|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-10|2026-01
0.0,1,Core CPI m/m,Neutral,19,14,5,73.7,26.3,2.8,2019-01|2020-03|2020-10|2021-10|2021-12|2022-03|2023-01|2023-02|2023-04|2023-06|2023-08|2024-01|2024-05|2024-08|2024-11|2024-12|2025-08|2025-09|2026-02
0.0,1,Core CPI m/m,Bad,17,12,5,70.6,29.4,2.4,2019-08|2020-07|2020-12|2021-05|2021-06|2021-07|2021-11|2022-01|2022-02|2022-05|2022-07|2023-03|2023-05|2023-09|2024-02|2024-09|2024-10
0.1,1,Core CPI m/m,Neutral,41,31,10,75.6,24.4,3.1,2018-05|2018-09|2019-01|2019-08|2020-01|2020-03|2020-07|2020-10|2020-12|2021-03|2021-10|2021-12|2022-01|2022-02|2022-03|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-08|2023-09|2024-01|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-05|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Good,8,5,3,62.5,37.5,1.67,2020-05|2020-11|2021-08|2021-09|2022-04|2022-08|2025-04|2025-06
0.1,1,Core CPI m/m,Bad,8,4,4,50.0,50.0,1.0,2021-05|2021-06|2021-07|2021-11|2022-05|2022-07|2023-05|2024-02
0.2,1,Core CPI m/m,Neutral,55,40,15,72.7,27.3,2.67,2018-05|2018-09|2019-01|2019-08|2020-01|2020-03|2020-05|2020-07|2020-10|2020-11|2020-12|2021-03|2021-06|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,Core CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-05|2021-07
0.3,1,Core CPI m/m,Neutral,55,40,15,72.7,27.3,2.67,2018-05|2018-09|2019-01|2019-08|2020-01|2020-03|2020-05|2020-07|2020-10|2020-11|2020-12|2021-03|2021-06|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-07|2022-08|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,Core CPI m/m,Bad,2,0,2,0.0,100.0,0.0,2021-05|2021-07
0.0,1,PPI m/m,Good,28,20,8,71.4,28.6,2.5,2018-05|2018-09|2019-01|2020-01|2020-03|2020-05|2020-07|2021-10|2022-01|2022-03|2022-08|2023-01|2023-03|2023-04|2023-05|2023-06|2023-07|2024-01|2024-06|2024-08|2024-10|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-09
0.0,1,PPI m/m,Neutral,6,4,2,66.7,33.3,2.0,2019-08|2020-12|2021-11|2022-05|2024-11|2025-11
0.0,1,PPI m/m,Bad,23,16,7,69.6,30.4,2.29,2020-10|2020-11|2021-03|2021-05|2021-06|2021-07|2021-08|2021-09|2021-12|2022-02|2022-04|2022-07|2023-02|2023-08|2023-09|2024-02|2024-05|2024-07|2024-09|2024-12|2025-08|2026-01|2026-02
0.1,1,PPI m/m,Neutral,21,17,4,81.0,19.0,4.25,2018-05|2019-01|2019-08|2020-01|2020-11|2020-12|2021-03|2021-09|2021-10|2021-11|2022-05|2023-05|2023-07|2023-08|2024-07|2024-08|2024-09|2024-10|2024-11|2025-06|2025-11
0.1,1,PPI m/m,Good,19,13,6,68.4,31.6,2.17,2018-09|2020-03|2020-05|2020-07|2022-01|2022-03|2022-08|2023-01|2023-03|2023-04|2023-06|2024-01|2024-06|2025-01|2025-03|2025-04|2025-05|2025-07|2025-09
0.1,1,PPI m/m,Bad,17,10,7,58.8,41.2,1.43,2020-10|2021-05|2021-06|2021-07|2021-08|2021-12|2022-02|2022-04|2022-07|2023-02|2023-09|2024-02|2024-05|2024-12|2025-08|2026-01|2026-02
0.2,1,PPI m/m,Neutral,33,26,7,78.8,21.2,3.71,2018-05|2019-01|2019-08|2020-01|2020-10|2020-11|2020-12|2021-03|2021-09|2021-10|2021-11|2022-01|2022-03|2022-05|2023-05|2023-06|2023-07|2023-08|2024-01|2024-02|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-06|2025-07|2025-11|2026-01|2026-02
0.2,1,PPI m/m,Good,13,8,5,61.5,38.5,1.6,2018-09|2020-03|2020-05|2020-07|2022-08|2023-01|2023-03|2023-04|2024-06|2025-03|2025-04|2025-05|2025-09
0.2,1,PPI m/m,Bad,11,6,5,54.5,45.5,1.2,2021-05|2021-06|2021-07|2021-08|2021-12|2022-02|2022-04|2022-07|2023-02|2023-09|2025-08
0.3,1,PPI m/m,Neutral,38,28,10,73.7,26.3,2.8,2018-05|2019-01|2019-08|2020-01|2020-10|2020-11|2020-12|2021-03|2021-05|2021-09|2021-10|2021-11|2022-01|2022-03|2022-04|2022-05|2023-02|2023-05|2023-06|2023-07|2023-08|2023-09|2024-01|2024-02|2024-05|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-06|2025-07|2025-11|2026-01|2026-02
0.3,1,PPI m/m,Good,12,8,4,66.7,33.3,2.0,2018-09|2020-03|2020-05|2020-07|2022-08|2023-01|2023-03|2023-04|2024-06|2025-04|2025-05|2025-09
0.3,1,PPI m/m,Bad,7,4,3,57.1,42.9,1.33,2021-06|2021-07|2021-08|2021-12|2022-02|2022-07|2025-08
0.0,1,Core PPI m/m,Neutral,10,10,0,100.0,0.0,inf,2018-05|2021-03|2022-01|2023-01|2023-05|2023-06|2023-09|2024-10|2024-11|2024-12
0.0,1,Core PPI m/m,Good,29,18,11,62.1,37.9,1.64,2018-09|2019-01|2019-08|2020-01|2020-03|2020-05|2020-07|2020-11|2020-12|2021-10|2021-11|2022-03|2022-05|2022-07|2022-08|2023-03|2023-04|2023-07|2024-01|2024-06|2024-08|2025-01|2025-03|2025-04|2025-05|2025-06|2025-07|2025-09|2025-11
0.0,1,Core PPI m/m,Bad,18,12,6,66.7,33.3,2.0,2020-10|2021-05|2021-06|2021-07|2021-08|2021-09|2021-12|2022-02|2022-04|2023-02|2023-08|2024-02|2024-05|2024-07|2024-09|2025-08|2026-01|2026-02
