آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Bad,16,8,8,50.0,50.0,1.0,2021-04|2021-06|2021-07|2021-11|2021-12|2022-01|2022-02|2022-06|2022-07|2023-10|2023-12|2024-01|2024-02|2024-04|2024-10|2025-09
0.0,1,CPI m/m,Good,12,10,2,83.3,16.7,5.0,2021-09|2022-08|2023-04|2023-11|2024-05|2024-06|2024-07|2025-03|2025-04|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Neutral,14,7,7,50.0,50.0,1.0,2022-03|2023-01|2023-02|2023-08|2023-09|2024-03|2024-08|2024-09|2024-11|2024-12|2025-01|2025-07|2025-08|2026-01
0.1,1,CPI m/m,Neutral,26,15,11,57.7,42.3,1.36,2021-04|2022-01|2022-03|2023-01|2023-02|2023-04|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-06|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-06|2025-07|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,10,5,5,50.0,50.0,1.0,2021-06|2021-07|2021-11|2021-12|2022-02|2022-06|2022-07|2023-10|2024-04|2025-09
0.1,1,CPI m/m,Good,6,5,1,83.3,16.7,5.0,2021-09|2022-08|2024-05|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Neutral,39,25,14,64.1,35.9,1.79,2021-04|2021-06|2021-09|2021-12|2022-01|2022-02|2022-03|2022-07|2022-08|2023-01|2023-02|2023-04|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-04|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,3,0,3,0.0,100.0,0.0,2021-07|2021-11|2022-06
0.3,1,CPI m/m,Neutral,39,25,14,64.1,35.9,1.79,2021-04|2021-06|2021-09|2021-12|2022-01|2022-02|2022-03|2022-07|2022-08|2023-01|2023-02|2023-04|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-03|2025-04|2025-06|2025-07|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,3,0,3,0.0,100.0,0.0,2021-07|2021-11|2022-06
0.0,1,Core CPI m/m,Bad,14,9,5,64.3,35.7,1.8,2021-04|2021-06|2021-07|2021-11|2022-01|2022-02|2022-06|2022-07|2023-09|2024-02|2024-03|2024-04|2024-09|2024-10
0.0,1,Core CPI m/m,Good,12,8,4,66.7,33.3,2.0,2021-09|2022-08|2023-11|2024-06|2024-07|2025-01|2025-03|2025-04|2025-06|2025-07|2025-10|2026-01
0.0,1,Core CPI m/m,Neutral,16,8,8,50.0,50.0,1.0,2021-12|2022-03|2023-01|2023-02|2023-04|2023-08|2023-10|2023-12|2024-01|2024-05|2024-08|2024-11|2024-12|2025-08|2025-09|2026-02
