آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,ماه‌ها
0.0,1,CPI m/m,Good,25,18,7,72.0,28.0,2.57,2018-04|2018-05|2018-10|2019-02|2020-02|2020-04|2020-05|2020-06|2020-11|2022-08|2022-11|2022-12|2023-04|2023-06|2023-07|2023-11|2024-05|2024-06|2024-07|2025-03|2025-04|2025-05|2025-06|2025-10|2026-02
0.0,1,CPI m/m,Neutral,27,18,9,66.7,33.3,2.0,2018-06|2018-08|2018-11|2019-01|2019-03|2019-06|2019-08|2019-09|2020-01|2020-10|2021-01|2021-03|2021-08|2022-03|2022-04|2023-01|2023-02|2023-03|2023-05|2023-08|2023-09|2024-03|2024-09|2024-11|2025-01|2025-08|2026-01
0.0,1,CPI m/m,Bad,26,20,6,76.9,23.1,3.33,2019-04|2019-07|2019-11|2019-12|2020-07|2020-08|2020-09|2020-12|2021-04|2021-06|2021-07|2021-10|2021-12|2022-01|2022-05|2022-06|2022-07|2022-09|2022-10|2023-10|2023-12|2024-01|2024-02|2024-04|2024-10|2025-09
0.1,1,CPI m/m,Neutral,54,36,18,66.7,33.3,2.0,2018-04|2018-05|2018-06|2018-08|2018-10|2018-11|2019-01|2019-02|2019-03|2019-06|2019-07|2019-08|2019-09|2019-12|2020-01|2020-02|2020-06|2020-07|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2021-08|2022-01|2022-03|2022-04|2022-05|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-11|2023-12|2024-01|2024-02|2024-03|2024-06|2024-09|2024-10|2024-11|2025-01|2025-03|2025-05|2025-06|2025-08|2026-01|2026-02
0.1,1,CPI m/m,Bad,15,13,2,86.7,13.3,6.5,2019-04|2019-11|2020-08|2020-09|2021-06|2021-07|2021-10|2021-12|2022-06|2022-07|2022-09|2022-10|2023-10|2024-04|2025-09
0.1,1,CPI m/m,Good,9,7,2,77.8,22.2,3.5,2020-04|2020-05|2022-08|2022-11|2022-12|2024-05|2024-07|2025-04|2025-10
0.2,1,CPI m/m,Neutral,75,53,22,70.7,29.3,2.41,2018-04|2018-05|2018-06|2018-08|2018-10|2018-11|2019-01|2019-02|2019-03|2019-04|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-01|2020-02|2020-04|2020-05|2020-06|2020-07|2020-09|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-10|2021-12|2022-01|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-09|2024-10|2024-11|2025-01|2025-03|2025-04|2025-05|2025-06|2025-08|2025-09|2025-10|2026-01|2026-02
0.2,1,CPI m/m,Bad,3,3,0,100.0,0.0,inf,2020-08|2021-07|2022-06
0.3,1,CPI m/m,Neutral,76,54,22,71.1,28.9,2.45,2018-04|2018-05|2018-06|2018-08|2018-10|2018-11|2019-01|2019-02|2019-03|2019-04|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-01|2020-02|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-03|2021-04|2021-06|2021-08|2021-10|2021-12|2022-01|2022-03|2022-04|2022-05|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-09|2024-10|2024-11|2025-01|2025-03|2025-04|2025-05|2025-06|2025-08|2025-09|2025-10|2026-01|2026-02
0.3,1,CPI m/m,Bad,2,2,0,100.0,0.0,inf,2021-07|2022-06
0.0,1,Core CPI m/m,Neutral,26,17,9,65.4,34.6,1.89,2018-04|2018-08|2018-11|2019-01|2019-02|2019-11|2019-12|2020-02|2020-10|2021-01|2021-10|2021-12|2022-03|2023-01|2023-02|2023-04|2023-06|2023-08|2023-10|2023-12|2024-01|2024-05|2024-11|2025-08|2025-09|2026-02
0.0,1,Core CPI m/m,Good,27,21,6,77.8,22.2,3.5,2018-05|2018-10|2019-03|2019-04|2019-06|2020-01|2020-04|2020-05|2020-06|2020-11|2021-03|2021-08|2022-04|2022-08|2022-11|2022-12|2023-07|2023-11|2024-06|2024-07|2025-01|2025-03|2025-04|2025-05|2025-06|2025-10|2026-01
0.0,1,Core CPI m/m,Bad,25,18,7,72.0,28.0,2.57,2018-06|2019-07|2019-08|2019-09|2020-07|2020-08|2020-09|2020-12|2021-04|2021-06|2021-07|2022-01|2022-05|2022-06|2022-07|2022-09|2022-10|2023-03|2023-05|2023-09|2024-02|2024-03|2024-04|2024-09|2024-10
0.1,1,Core CPI m/m,Neutral,57,38,19,66.7,33.3,2.0,2018-04|2018-05|2018-06|2018-08|2018-10|2018-11|2019-01|2019-02|2019-03|2019-04|2019-06|2019-07|2019-08|2019-09|2019-11|2019-12|2020-01|2020-02|2020-06|2020-07|2020-10|2020-12|2021-01|2021-03|2021-04|2021-10|2021-12|2022-01|2022-03|2022-06|2022-12|2023-01|2023-02|2023-03|2023-04|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-05|2024-06|2024-07|2024-09|2024-10|2024-11|2025-01|2025-03|2025-05|2025-08|2025-09|2025-10|2026-01|2026-02
0.1,1,Core CPI m/m,Good,9,7,2,77.8,22.2,3.5,2020-04|2020-05|2020-11|2021-08|2022-04|2022-08|2022-11|2025-04|2025-06
0.1,1,Core CPI m/m,Bad,12,11,1,91.7,8.3,11.0,2020-08|2020-09|2021-06|2021-07|2022-05|2022-07|2022-09|2022-10|2023-05|2024-02|2024-03|2024-04
