آستانه,تعداد_شاخص‌ها,لیست_شاخص‌ها,الگوی_وضعیت,تعداد_کل_وقوع,تعداد_ضررده,تعداد_سودده,درصد_ضررده,درصد_سودده,نسبت_شانس,دوره‌ها
0.0,1,FOMC,Neutral,29,22,7,75.9,24.1,3.14,2018-02-01_2018-02-05|2018-03-22_2018-03-26|2019-03-21_2019-03-25|2019-09-19_2019-09-23|2019-12-12_2019-12-16|2020-07-30_2020-08-03|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-01-28_2021-02-01|2021-03-18_2021-03-22|2021-04-29_2021-05-03|2021-07-29_2021-08-02|2021-11-04_2021-11-08|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-06-16_2022-06-20|2022-09-22_2022-09-26|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-06-15_2023-06-19|2023-09-21_2023-09-25|2023-11-02_2023-11-06|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-06-19_2025-06-23
0.1,1,FOMC,Neutral,29,22,7,75.9,24.1,3.14,2018-02-01_2018-02-05|2018-03-22_2018-03-26|2019-03-21_2019-03-25|2019-09-19_2019-09-23|2019-12-12_2019-12-16|2020-07-30_2020-08-03|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-01-28_2021-02-01|2021-03-18_2021-03-22|2021-04-29_2021-05-03|2021-07-29_2021-08-02|2021-11-04_2021-11-08|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-06-16_2022-06-20|2022-09-22_2022-09-26|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-06-15_2023-06-19|2023-09-21_2023-09-25|2023-11-02_2023-11-06|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-06-19_2025-06-23
0.2,1,FOMC,Neutral,29,22,7,75.9,24.1,3.14,2018-02-01_2018-02-05|2018-03-22_2018-03-26|2019-03-21_2019-03-25|2019-09-19_2019-09-23|2019-12-12_2019-12-16|2020-07-30_2020-08-03|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-01-28_2021-02-01|2021-03-18_2021-03-22|2021-04-29_2021-05-03|2021-07-29_2021-08-02|2021-11-04_2021-11-08|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-06-16_2022-06-20|2022-09-22_2022-09-26|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-06-15_2023-06-19|2023-09-21_2023-09-25|2023-11-02_2023-11-06|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-06-19_2025-06-23
0.3,1,FOMC,Neutral,29,22,7,75.9,24.1,3.14,2018-02-01_2018-02-05|2018-03-22_2018-03-26|2019-03-21_2019-03-25|2019-09-19_2019-09-23|2019-12-12_2019-12-16|2020-07-30_2020-08-03|2020-09-17_2020-09-21|2020-12-17_2020-12-21|2021-01-28_2021-02-01|2021-03-18_2021-03-22|2021-04-29_2021-05-03|2021-07-29_2021-08-02|2021-11-04_2021-11-08|2021-12-16_2021-12-20|2022-01-27_2022-01-31|2022-06-16_2022-06-20|2022-09-22_2022-09-26|2022-11-03_2022-11-07|2023-02-02_2023-02-06|2023-06-15_2023-06-19|2023-09-21_2023-09-25|2023-11-02_2023-11-06|2024-03-21_2024-03-25|2024-05-02_2024-05-06|2024-06-13_2024-06-17|2024-09-19_2024-09-23|2024-12-19_2024-12-23|2025-03-20_2025-03-24|2025-06-19_2025-06-23
